rollout/ep_rew_mean,train/n_updates,time/fps,train/policy_loss,train/value_loss,train/explained_variance,train/entropy_loss,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/learning_rate,train/std
202.75842526000005,51319,93,-0.29057732224464417,0.04021909460425377,0.7738757,-20.635887145996094,37.09,256600,2747,51320,0.0007,0.8266348242759705
203.02312679000002,51329,93,6.599651336669922,0.10716891288757324,0.0,-20.64389419555664,37.13,256650,2747,51330,0.0007,0.8270303010940552
202.79005533000003,51339,93,34.61592102050781,3.3884148597717285,0.0,-20.655044555664062,37.09,256700,2748,51340,0.0007,0.8275911808013916
202.66640132000003,51349,93,-6.540469646453857,0.1275162547826767,-0.16797698,-20.65119743347168,37.08,256750,2749,51350,0.0007,0.8275377750396729
202.61851292000003,51359,93,8.358226776123047,0.16248558461666107,0.51920134,-20.643177032470703,37.07,256800,2749,51360,0.0007,0.8270696401596069
202.54957622999999,51369,93,-14.300971031188965,0.6863088607788086,0.77956825,-20.65160369873047,37.06,256850,2750,51370,0.0007,0.8272518515586853
202.43267068,51379,93,-11.242659568786621,0.37110182642936707,0.29840708,-20.650474548339844,37.04,256900,2750,51380,0.0007,0.8273048996925354
202.67232320999994,51389,93,19.340682983398438,0.7789564728736877,-0.049393535,-20.628189086914062,37.08,256950,2751,51390,0.0007,0.8265697360038757
202.64675097999995,51399,93,-9.696678161621094,0.523693859577179,0.74041796,-20.627439498901367,37.07,257000,2751,51400,0.0007,0.8263319730758667
202.87679204,51409,93,-9.442997932434082,0.18326929211616516,0.29255593,-20.625471115112305,37.11,257050,2752,51410,0.0007,0.8258710503578186
202.57035381999998,51419,93,32.03995895385742,3.6458098888397217,0.0,-20.607282638549805,37.07,257100,2752,51420,0.0007,0.8250284790992737
202.46952184999998,51429,93,-2.8506882190704346,0.06389550864696503,0.42924464,-20.593154907226562,37.06,257150,2753,51430,0.0007,0.8246822357177734
201.89738659,51439,93,24.872509002685547,1.3147135972976685,-0.10630536,-20.591154098510742,36.97,257200,2753,51440,0.0007,0.8249077200889587
202.00932121999998,51449,93,8.478317260742188,0.29759666323661804,0.8760794,-20.597097396850586,36.99,257250,2754,51450,0.0007,0.8252174258232117
201.42553478999997,51459,93,1.3032273054122925,0.0037793503142893314,0.85148996,-20.6070499420166,36.89,257300,2754,51460,0.0007,0.8256831169128418
201.18975048999997,51469,93,-6579.83935546875,173672.203125,-0.019385338,-20.619678497314453,36.85,257350,2755,51470,0.0007,0.8261671662330627
201.14640565,51479,93,-7.4339447021484375,0.17301002144813538,0.004593432,-20.637968063354492,36.85,257400,2755,51480,0.0007,0.8272968530654907
201.15986031,51489,93,6.69304895401001,0.12691794335842133,-0.103004456,-20.63623046875,36.85,257450,2756,51490,0.0007,0.8268788456916809
200.67573847,51499,93,-9.354565620422363,0.3035601079463959,0.92845863,-20.634511947631836,36.78,257500,2757,51500,0.0007,0.8270164728164673
199.79637689999998,51509,93,8.715717315673828,0.4338725507259369,-493.15067,-20.63709831237793,36.64,257550,2757,51510,0.0007,0.8270965814590454
199.72110319000004,51519,93,9.434075355529785,0.5089645981788635,0.0903486,-20.626296997070312,36.63,257600,2758,51520,0.0007,0.8267547488212585
199.85801746,51529,93,6.846792697906494,0.13990889489650726,0.0,-20.622364044189453,36.66,257650,2758,51530,0.0007,0.8263567090034485
199.50308503,51539,93,-1.0140174627304077,0.791994571685791,0.25094587,-20.624204635620117,36.61,257700,2759,51540,0.0007,0.8267630338668823
199.2326003,51549,93,0.773875892162323,0.004342836793512106,0.74160564,-20.64021873474121,36.57,257750,2759,51550,0.0007,0.8277154564857483
199.09329649000003,51559,93,-8427.7568359375,227969.75,-0.019484162,-20.643598556518555,36.55,257800,2760,51560,0.0007,0.8274772763252258
198.88681879000004,51569,93,-9.277152061462402,0.2264389991760254,0.05012691,-20.644269943237305,36.52,257850,2761,51570,0.0007,0.8275212049484253
198.62669532,51579,93,21.84986686706543,1.277830719947815,-0.057392597,-20.647953033447266,36.49,257900,2761,51580,0.0007,0.8277313709259033
198.80776211,51589,93,-8.086752891540527,0.4287249743938446,0.73872566,-20.655780792236328,36.53,257950,2762,51590,0.0007,0.8281274437904358
198.59770244,51599,93,-1.494738221168518,0.007571737747639418,0.0,-20.653919219970703,36.5,258000,2762,51600,0.0007,0.8279279470443726
198.48619054,51609,93,-10160.427734375,282031.46875,0.0010564327,-20.646568298339844,36.49,258050,2763,51610,0.0007,0.8277362585067749
198.66762326,51619,93,8.772863388061523,0.28841081261634827,0.5136949,-20.66056251525879,36.52,258100,2763,51620,0.0007,0.8281253576278687
198.46759162,51629,93,18.369338989257812,0.80743408203125,0.03276956,-20.65270233154297,36.49,258150,2764,51630,0.0007,0.8277412056922913
198.57127073999996,51639,93,1.892991304397583,0.051991648972034454,0.92956,-20.661582946777344,36.51,258200,2764,51640,0.0007,0.8278019428253174
198.40781994999998,51649,93,6.151206016540527,0.11245570331811905,-0.091172814,-20.65135955810547,36.49,258250,2765,51650,0.0007,0.82761549949646
198.10630203999997,51659,93,2.6153438091278076,0.28829658031463623,-90.07712,-20.647708892822266,36.45,258300,2766,51660,0.0007,0.827566385269165
197.72377050999995,51669,93,3.2189338207244873,0.030323056504130363,0.3062495,-20.665180206298828,36.39,258350,2766,51670,0.0007,0.8283053040504456
197.38775043,51679,93,-16.945798873901367,0.8708112835884094,0.0,-20.673044204711914,36.34,258400,2767,51680,0.0007,0.8289379477500916
197.06285613000003,51689,93,-1896.0377197265625,58449.20703125,-0.013523936,-20.672475814819336,36.3,258450,2767,51690,0.0007,0.8287920355796814
196.47149038000003,51699,93,-1.6218947172164917,0.12320393323898315,-5.0019226,-20.690839767456055,36.21,258500,2768,51700,0.0007,0.8293237090110779
