train/critic_loss,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/actor_loss,train/n_updates,time/episodes,train/ent_coef,train/learning_rate,time/fps,train/ent_coef_loss
13.072800636291504,1295064,4691.9997171800005,845.62,42953,-500.16741943359375,1294963,3630,0.01287042535841465,0.0003,30,-6.634319305419922
27.56572151184082,1303827,4721.41698779,847.91,43063,-502.10040283203125,1303726,3640,0.012456427328288555,0.0003,30,2.626746892929077
20.796037673950195,1312751,4793.8684072,858.03,43175,-497.90740966796875,1312650,3650,0.012281103990972042,0.0003,30,-2.3965492248535156
36.840606689453125,1322095,4810.8719233,859.47,43292,-504.35504150390625,1321994,3660,0.012043812312185764,0.0003,30,-7.609663963317871
32.519493103027344,1330611,4814.355506339999,857.59,43400,-504.0020751953125,1330510,3670,0.01168212853372097,0.0003,30,0.9213247299194336
16.55215072631836,1340132,4861.9241232800005,864.83,43518,-493.2475280761719,1340031,3680,0.01217521633952856,0.0003,30,-1.07068932056427
21.035890579223633,1349597,4983.2833410700005,885.38,43636,-501.11395263671875,1349496,3690,0.012426716275513172,0.0003,30,3.1738460063934326
25.323863983154297,1358870,5029.16217498,891.18,43753,-506.92645263671875,1358769,3700,0.012011099606752396,0.0003,31,1.6930806636810303
23.902555465698242,1368760,5106.845440690001,902.95,43878,-503.870361328125,1368659,3710,0.012307444587349892,0.0003,31,5.530022144317627
12.835396766662598,1376817,5134.68725396,903.87,43978,-504.06494140625,1376716,3720,0.012160200625658035,0.0003,31,-8.01413345336914
29.804658889770508,1386478,5203.21335679,914.14,44099,-502.64093017578125,1386377,3730,0.012472843751311302,0.0003,31,7.622607231140137
25.457229614257812,1395464,5209.78872337,916.37,44211,-509.0118713378906,1395363,3740,0.012131660245358944,0.0003,31,2.5848846435546875
17.065563201904297,1403761,5172.15219842,910.1,44314,-511.315673828125,1403660,3750,0.012165548279881477,0.0003,31,-1.1868172883987427
39.52777099609375,1412664,5131.3743853000005,905.69,44424,-509.50152587890625,1412563,3760,0.013144939206540585,0.0003,31,4.84970760345459
14.98228645324707,1421863,5171.44274085,912.52,44538,-510.7912292480469,1421762,3770,0.012519214302301407,0.0003,31,3.07509446144104
14.338058471679688,1431186,5161.32051434,910.54,44655,-513.760986328125,1431085,3780,0.012281572446227074,0.0003,32,-11.966740608215332
