train/policy_gradient_loss,train/std,train/learning_rate,time/time_elapsed,time/total_timesteps,train/approx_kl,train/clip_fraction,time/iterations,train/n_updates,train/explained_variance,time/fps,train/value_loss,train/entropy_loss,rollout/ep_len_mean,train/loss,rollout/ep_rew_mean,train/clip_range
-0.028336179890902712,0.4650956392288208,0.0003,38222,2928640,0.4573999,0.5640625,1430,14290,0.96698546,76,197.8614661693573,-9.987179002165794,121.17,70.47067260742188,645.51978856,0.2
-0.011325585667509585,0.4648435413837433,0.0003,38304,2949120,0.5739794,0.58369140625,1440,14390,0.9573027,76,267.5040004491806,-9.989564165472984,120.99,120.90843200683594,645.00731958,0.2
-0.027203044382622464,0.4621608555316925,0.0003,38383,2969600,0.35451648,0.551708984375,1450,14490,0.94610786,77,299.6142413139343,-9.896118488907813,122.13,105.57171630859375,656.2619307800001,0.2
-0.03781934984435793,0.46191316843032837,0.0003,38463,2990080,0.25835535,0.478271484375,1460,14590,0.93997765,77,314.149845790863,-9.856584438681603,120.37,111.14603424072266,645.1944996100001,0.2
-0.03702642478165217,0.45954716205596924,0.0003,38545,3010560,0.42158478,0.529443359375,1470,14690,0.9624287,78,230.69142229557036,-9.76238571703434,115.71,54.181514739990234,629.10340602,0.2
-0.035503543840604834,0.4590596556663513,0.0003,38625,3031040,0.4024097,0.52109375,1480,14790,0.9532406,78,285.6370824337006,-9.722673964500427,117.72,117.46534729003906,633.40657665,0.2
-0.02443972576293163,0.4566139280796051,0.0003,38706,3051520,0.3554728,0.52158203125,1490,14890,0.9284823,78,334.9881854057312,-9.636925274133683,121.22,84.8366928100586,654.5797245300001,0.2
-0.026314872369403018,0.45306721329689026,0.0003,38786,3072000,0.49928162,0.569677734375,1500,14990,0.9621409,79,214.35708708763121,-9.510662204027176,117.92,92.29169464111328,634.14754494,0.2
-0.03839621152728796,0.45120126008987427,0.0003,38867,3092480,0.44063324,0.562255859375,1510,15090,0.9598651,79,217.69028618335724,-9.426712885499,114.9,76.19207763671875,622.61473733,0.2
0.0021775173459900542,0.44964465498924255,0.0003,38949,3112960,0.5607637,0.59521484375,1520,15190,0.94437015,79,314.1030442476273,-9.335510417819023,121.0,135.0631561279297,651.18023276,0.2
-0.04031242617056705,0.45042967796325684,0.0003,39032,3133440,0.37473953,0.53671875,1530,15290,0.9426609,80,296.3534560203552,-9.360048738121986,113.12,78.80170440673828,610.84125859,0.2
-0.037038879349711354,0.4498956799507141,0.0003,39112,3153920,0.39790285,0.487451171875,1540,15390,0.92411625,80,395.97453050613404,-9.31283514201641,116.51,158.12051391601562,628.88878373,0.2
-0.031030204513808713,0.4484536051750183,0.0003,39195,3174400,0.33964974,0.51494140625,1550,15490,0.92922616,80,371.19533796310424,-9.256080108880997,119.98,164.62619018554688,643.2368426600001,0.2
-0.032003206221270376,0.4472699463367462,0.0003,39279,3194880,0.65059245,0.538623046875,1560,15590,0.94619405,81,300.8105589389801,-9.204396805167198,116.92,86.08644104003906,626.11879145,0.2
-0.03024696187057998,0.44501665234565735,0.0003,39361,3215360,0.48112315,0.533251953125,1570,15690,0.95401204,81,282.28160123825074,-9.092553475499153,118.53,109.70262145996094,631.1035405800001,0.2
-0.031254247299511914,0.44429144263267517,0.0003,39443,3235840,0.77933073,0.544287109375,1580,15790,0.95835596,82,264.83675022125243,-9.068736359477043,115.69,93.91531372070312,614.70465558,0.2
-0.03550371118180919,0.44242459535598755,0.0003,39525,3256320,0.41781747,0.547265625,1590,15890,0.9532421,82,256.7139404058456,-9.024773287773133,114.72,78.64924621582031,611.16304984,0.2
-0.02373103756690398,0.4403771758079529,0.0003,39608,3276800,0.6023936,0.54033203125,1600,15990,0.950437,82,261.95264596939086,-8.93753359913826,113.67,76.09160614013672,609.08313022,0.2
-0.029471492522861808,0.4396757185459137,0.0003,39693,3297280,0.5634892,0.505322265625,1610,16090,0.92336965,83,345.9410682439804,-8.905612963438035,115.16,90.25053405761719,619.38397617,0.2
-0.024381683664978483,0.44037219882011414,0.0003,39776,3317760,0.48889893,0.566845703125,1620,16190,0.95377725,83,238.4145145177841,-8.933973413705825,117.2,47.300872802734375,631.79380133,0.2
-0.023051030046190135,0.43880563974380493,0.0003,39859,3338240,0.6381645,0.5693359375,1630,16290,0.94669104,83,324.8686849594116,-8.87673236131668,120.46,66.6543197631836,647.18411307,0.2
-0.012657373034744523,0.43731582164764404,0.0003,39942,3358720,0.9355712,0.60771484375,1640,16390,0.96189886,84,195.95794565677642,-8.810247698426247,118.92,70.94417572021484,642.2559831499999,0.2
-0.021918814931996166,0.43535077571868896,0.0003,40024,3379200,0.5644627,0.5638671875,1650,16490,0.9550469,84,275.91651954650877,-8.755453372001648,116.34,65.57752227783203,625.81719703,0.2
-0.028589174183434807,0.43641790747642517,0.0003,40111,3399680,0.45872727,0.50791015625,1660,16590,0.9432901,84,323.47249205112456,-8.813968604803085,119.95,86.31713104248047,643.0109809,0.2
-0.03008610043907538,0.43551427125930786,0.0003,40192,3420160,0.5238923,0.46630859375,1670,16690,0.89194506,85,504.8347987651825,-8.777812758088112,115.99,175.85293579101562,625.3375751600001,0.2
-0.02799833505996503,0.4352480471134186,0.0003,40274,3440640,0.7626623,0.51708984375,1680,16790,0.9277815,85,374.20050439834597,-8.75422115623951,118.68,96.69969177246094,637.03846547,0.2
-0.028255531459581106,0.4333638548851013,0.0003,40357,3461120,0.43974143,0.509912109375,1690,16890,0.94570565,85,331.13440120220184,-8.69668823480606,120.57,110.96662139892578,649.77001188,0.2
-0.029888725222554056,0.4309542775154114,0.0003,40442,3481600,0.4405521,0.517333984375,1700,16990,0.9352989,86,309.58790905475615,-8.622992128133774,119.6,94.36446380615234,640.62588231,0.2
-0.03191284888598602,0.4301098585128784,0.0003,40526,3502080,0.46104762,0.50654296875,1710,17090,0.9526656,86,270.64449191093445,-8.550418362021446,118.69,96.3319320678711,639.6022173,0.2
-0.03531792936846614,0.42934826016426086,0.0003,40607,3522560,0.43435115,0.531787109375,1720,17190,0.94689137,86,345.2369491100311,-8.504955226182938,118.8,83.64893341064453,636.19976291,0.2
-0.039019029322662394,0.4282420873641968,0.0003,40688,3543040,0.74299175,0.5517578125,1730,17290,0.95581454,87,270.9019156694412,-8.464375835657119,116.61,121.69970703125,616.85083145,0.2
-0.033927345991833134,0.42702656984329224,0.0003,40771,3563520,0.46388626,0.518798828125,1740,17390,0.9458801,87,292.85689747333527,-8.417590990662575,118.97,83.98835754394531,632.5919321399999,0.2
-0.023923220188589767,0.42588257789611816,0.0003,40854,3584000,4.223846,0.577587890625,1750,17490,0.9504087,87,250.9469967842102,-8.371511608362198,116.38,71.80509948730469,616.3966507900001,0.2
-0.01864765254140366,0.4240882992744446,0.0003,40936,3604480,0.5896876,0.534716796875,1760,17590,0.93423873,88,339.98401374816893,-8.288251891732216,115.21,107.862060546875,614.634836,0.2
-0.035269699973287064,0.42346757650375366,0.0003,41019,3624960,0.49546137,0.5154296875,1770,17690,0.9534314,88,270.5488202810287,-8.258357557654382,119.19,54.45502853393555,638.08679132,0.2
-0.030597499883151615,0.4227544367313385,0.0003,41102,3645440,0.58021206,0.51845703125,1780,17790,0.94549906,88,305.4349770307541,-8.22070208787918,116.75,80.45584869384766,624.2595887800002,0.2
-0.0296074187674094,0.4216056764125824,0.0003,41186,3665920,0.5137048,0.48330078125,1790,17890,0.9460539,89,280.58205742836,-8.208949536085129,118.7,73.46088409423828,636.49379641,0.2
-0.022597637277795003,0.4202839434146881,0.0003,41267,3686400,0.7621602,0.55830078125,1800,17990,0.95794517,89,241.22060403823852,-8.155666229128837,119.92,99.11814880371094,644.9721638599999,0.2
-0.03500837541650981,0.4196397364139557,0.0003,41350,3706880,0.44557884,0.503076171875,1810,18090,0.94803387,89,324.72508387565614,-8.145892304182052,122.64,87.0665283203125,658.2018260699999,0.2
-0.019971218147838955,0.4183212220668793,0.0003,41434,3727360,0.7054357,0.551904296875,1820,18190,0.9525841,89,259.16705844402316,-8.087331882119178,119.07,56.58189392089844,637.4592911000001,0.2
-0.023795872161281297,0.41774630546569824,0.0003,41520,3747840,0.5827429,0.547705078125,1830,18290,0.95750964,90,257.7662850141525,-8.051146617531776,114.89,99.41839599609375,607.86211626,0.2
-0.03364345379523002,0.4155014157295227,0.0003,41604,3768320,0.5568168,0.5626953125,1840,18390,0.955182,90,230.94316713809968,-7.942993414402008,113.21,105.17356872558594,598.42901869,0.2
-0.014400253690837417,0.4141680896282196,0.0003,41689,3788800,0.6410636,0.547265625,1850,18490,0.93964803,90,333.41674683094027,-7.8694524869322775,113.56,69.09880065917969,602.47722563,0.2
-0.030599948699818923,0.413247674703598,0.0003,41772,3809280,0.48603147,0.494091796875,1860,18590,0.91498804,91,434.9957610607147,-7.803338515758514,115.26,177.40052795410156,614.99207249,0.2
-0.023274652715190313,0.4116777777671814,0.0003,41859,3829760,0.67094463,0.591259765625,1870,18690,0.9524325,91,231.65867319107056,-7.745977166295051,115.72,63.8036994934082,610.2951916599999,0.2
-0.03868543721036986,0.41076210141181946,0.0003,41944,3850240,0.49299374,0.560107421875,1880,18790,0.9609971,91,235.54096932411193,-7.703424416482449,116.77,85.89044189453125,627.17021276,0.2
0.008641011116560548,0.41026854515075684,0.0003,42027,3870720,0.8808383,0.62333984375,1890,18890,0.9548517,92,244.42383551597595,-7.651276797056198,116.21,99.36433410644531,618.49639016,0.2
-0.025331670165178365,0.40941324830055237,0.0003,42110,3891200,0.6049509,0.552685546875,1900,18990,0.9487169,92,297.6396083831787,-7.62348527610302,115.63,92.33100128173828,617.3921927600001,0.2
-0.03108189509366639,0.40883463621139526,0.0003,42194,3911680,0.46411029,0.53662109375,1910,19090,0.956701,92,261.1585288286209,-7.619923157989978,113.7,92.70072174072266,608.1567113899999,0.2
-0.013990237406687811,0.40635421872138977,0.0003,42277,3932160,0.59545326,0.577783203125,1920,19190,0.95502466,93,235.51088061332703,-7.506750616431236,114.6,128.6588592529297,606.47660352,0.2
-0.008012552476429846,0.4043940007686615,0.0003,42357,3952640,1.0238502,0.6421875,1930,19290,0.9607271,93,208.35613369941711,-7.43660879433155,120.66,59.04813003540039,639.0728606,0.2
-0.02660591614549048,0.4040723741054535,0.0003,42437,3973120,0.82045054,0.55517578125,1940,19390,0.96121234,93,208.97746701240538,-7.427848511934281,118.62,80.60382080078125,634.7938314600001,0.2
-0.03219347599078901,0.40306052565574646,0.0003,42517,3993600,0.43129575,0.537109375,1950,19490,0.949776,93,274.11008961200713,-7.364661239087582,116.91,86.89766693115234,626.23263591,0.2
-0.02232835445611272,0.4013333022594452,0.0003,42601,4014080,0.637511,0.575732421875,1960,19590,0.9557493,94,226.7661785840988,-7.294861775636673,117.69,52.239784240722656,624.1358923,0.2
-0.01852023374522105,0.4006427824497223,0.0003,42683,4034560,0.65525496,0.51240234375,1970,19690,0.947945,94,315.47934024333955,-7.271313928067684,118.44,149.74131774902344,627.84411981,0.2
-0.020819459555787033,0.3998485803604126,0.0003,42764,4055040,0.7260369,0.555078125,1980,19790,0.9427344,94,273.3584173440933,-7.2684748589992525,121.73,81.01074981689453,647.2711194,0.2
-0.018818621351965704,0.3968907594680786,0.0003,42844,4075520,0.7442555,0.59404296875,1990,19890,0.9638343,95,207.8941837310791,-7.146034322679043,121.62,94.27298736572266,641.8921085799999,0.2
-0.026123397750779986,0.39759373664855957,0.0003,42926,4096000,0.5851338,0.57880859375,2000,19990,0.96531874,95,203.83655953407288,-7.163054835796356,117.36,68.68792724609375,619.7264512500001,0.2
-0.033594837095006366,0.396604061126709,0.0003,43007,4116480,0.49401012,0.56240234375,2010,20090,0.9630996,95,200.99372367858888,-7.1311410263180735,116.59,67.00467681884766,619.8637921799999,0.2
-0.018980861466843635,0.39536553621292114,0.0003,43089,4136960,0.6471032,0.56923828125,2020,20190,0.9540269,96,268.98685739040377,-7.086486476659775,113.39,73.22686004638672,601.9075902,0.2
-0.02224219120835187,0.3953259587287903,0.0003,43171,4157440,0.50327384,0.542919921875,2030,20290,0.95706147,96,252.78758885860444,-7.077935045957565,114.01,100.82273864746094,607.4084956600001,0.2
-0.015044719778234138,0.3948306441307068,0.0003,43252,4177920,0.69789577,0.569970703125,2040,20390,0.9542366,96,269.03563117980957,-7.067879641056061,114.15,79.61279296875,614.63570331,0.2
-0.03556678361492231,0.39263272285461426,0.0003,43334,4198400,0.37687707,0.509814453125,2050,20490,0.9505097,96,288.7344567298889,-6.960343983769417,114.94,70.93458557128906,614.9585473500001,0.2
-0.019285522602149285,0.3923334777355194,0.0003,43419,4218880,0.45781282,0.498486328125,2060,20590,0.94291574,97,334.7620760440826,-6.918326273560524,107.67,131.1778564453125,574.6832251899999,0.2
-0.004989091077004559,0.39026451110839844,0.0003,43505,4239360,0.8153691,0.601416015625,2070,20690,0.95579064,97,218.3469237089157,-6.842633679509163,118.79,62.95488357543945,633.9908934,0.2
0.0466905416775262,0.3903546631336212,0.0003,43590,4259840,1.0365006,0.70458984375,2080,20790,0.9649658,97,185.01180886030198,-6.848761907219886,116.12,65.68791961669922,619.34344418,0.2
-0.012872490714653396,0.3904479146003723,0.0003,43676,4280320,0.53810227,0.5193359375,2090,20890,0.9346236,98,314.80352199077606,-6.8555132552981375,113.95,98.5736312866211,607.30170233,0.2
-0.02699882123270072,0.3913510739803314,0.0003,43760,4300800,0.6766083,0.5408203125,2100,20990,0.9524127,98,279.2441955804825,-6.881778614223004,110.0,72.2822036743164,584.2401724399999,0.2
-0.0172758721455466,0.39188554883003235,0.0003,43847,4321280,1.2784169,0.5685546875,2110,21090,0.9502116,98,264.1192860126495,-6.885852441191673,110.5,92.29103088378906,587.28600306,0.2
-0.020138925287756137,0.3902507424354553,0.0003,43932,4341760,1.0160359,0.570751953125,2120,21190,0.9648391,98,194.89530441761016,-6.796657770872116,111.68,55.151371002197266,589.31718383,0.2
-0.028139125296729618,0.38806524872779846,0.0003,44019,4362240,0.76978123,0.582373046875,2130,21290,0.95876825,99,228.67218039035797,-6.714683511853218,118.67,79.72953796386719,629.68038472,0.2
-0.021921102178748698,0.38657665252685547,0.0003,44105,4382720,0.959474,0.59228515625,2140,21390,0.94454914,99,275.68683860301974,-6.652774772047996,116.93,99.70719146728516,622.26582272,0.2
-0.0009407974110217765,0.38705822825431824,0.0003,44191,4403200,0.650035,0.58447265625,2150,21490,0.9655083,99,219.9589008331299,-6.662058532238007,116.85,84.14324188232422,618.86265423,0.2
-0.015079769134172239,0.3866579532623291,0.0003,44278,4423680,0.6178589,0.578515625,2160,21590,0.961084,99,242.76995804309846,-6.647323061525822,119.61,70.76576232910156,632.83679395,0.2
-0.011106697379727849,0.38487714529037476,0.0003,44365,4444160,0.67419684,0.5791015625,2170,21690,0.95365703,100,278.68722507953646,-6.557315789163113,124.48,118.13138580322266,659.4543602599999,0.2
-0.03255804135405924,0.3836853504180908,0.0003,44451,4464640,0.39757085,0.492578125,2180,21790,0.9478563,100,313.0521454811096,-6.525410254299641,117.53,135.43154907226562,622.59688751,0.2
-0.014441014378098771,0.381915420293808,0.0003,44539,4485120,0.68929064,0.5779296875,2190,21890,0.9569863,100,242.37737908363343,-6.45062022805214,120.84,87.53345489501953,644.2744660999999,0.2
-0.030908758318400942,0.38271522521972656,0.0003,44625,4505600,0.46708965,0.55927734375,2200,21990,0.96560067,100,198.54967920780183,-6.508483923971653,116.7,35.44948959350586,621.62433454,0.2
-0.021839565740083344,0.38182759284973145,0.0003,44709,4526080,0.6248172,0.556787109375,2210,22090,0.9651833,101,198.6279802799225,-6.469681267440319,112.88,47.414424896240234,602.99870172,0.2
-0.012078608639421872,0.3802514374256134,0.0003,44790,4546560,0.96022606,0.581396484375,2220,22190,0.96166307,101,211.48705332279206,-6.418548077344894,117.05,49.920650482177734,624.57132756,0.2
0.0020647814933909105,0.37988966703414917,0.0003,44873,4567040,0.88581455,0.574755859375,2230,22290,0.9502124,101,262.32178609371186,-6.405117808282375,114.07,145.63864135742188,604.8244427999999,0.2
-0.002773950749542564,0.38118940591812134,0.0003,44955,4587520,0.91487104,0.60185546875,2240,22390,0.9536619,102,194.80002052783965,-6.4402784839272496,93.91,58.23159408569336,495.21223508,0.2
-0.027156857441877947,0.3808707296848297,0.0003,45041,4608000,0.69566494,0.548681640625,2250,22490,0.95314455,102,199.65161941051483,-6.414370687305928,99.19,70.59461212158203,518.97696883,0.2
-0.039550048613455145,0.3802434206008911,0.0003,45125,4628480,0.4581463,0.557373046875,2260,22590,0.93610036,102,295.73658182621,-6.383179327845573,105.41,75.62203979492188,544.26733013,0.2
-0.017778651442495175,0.3789061903953552,0.0003,45207,4648960,0.556107,0.565185546875,2270,22690,0.94102997,102,268.4194511890411,-6.339051179587841,105.8,85.67185974121094,551.3715044800001,0.2
-0.01381880991102662,0.3775930106639862,0.0003,45290,4669440,0.6743512,0.5998046875,2280,22790,0.95074326,103,257.44955241680145,-6.302379266917706,98.56,86.45364379882812,513.99023964,0.2
-0.025390698516275734,0.37779882550239563,0.0003,45378,4689920,0.5895727,0.558544921875,2290,22890,0.954834,103,204.77542684078216,-6.312884776294231,102.07,59.205989837646484,531.6057892599999,0.2
-0.0374645862262696,0.3770405352115631,0.0003,45461,4710400,0.4696964,0.530712890625,2300,22990,0.93316597,103,318.1442114830017,-6.263687404990196,106.57,107.43655395507812,554.88090656,0.2
-0.02664413844468072,0.3748984932899475,0.0003,45541,4730880,0.53998244,0.586376953125,2310,23090,0.9392769,103,272.5904265403748,-6.185385365784168,107.75,86.50699615478516,562.53171792,0.2
-0.03124553241068497,0.3731206953525543,0.0003,45619,4751360,0.52324283,0.5189453125,2320,23190,0.9346826,104,373.9157778739929,-6.082064354419709,105.98,144.1727752685547,553.0448007699999,0.2
-0.020921975513920187,0.3729292154312134,0.0003,45700,4771840,0.73261416,0.619140625,2330,23290,0.95657796,104,192.4843314886093,-6.049686695635319,103.23,62.09072494506836,535.59766823,0.2
-0.019848894071765245,0.3717775046825409,0.0003,45779,4792320,0.6578976,0.578125,2340,23390,0.94440037,104,292.98369467258453,-6.011470003426075,106.4,145.35299682617188,560.2294891199999,0.2
-0.025857220476609655,0.37037545442581177,0.0003,45859,4812800,0.4521411,0.464208984375,2350,23490,0.9167154,104,425.72858238220215,-5.950978735089302,93.26,208.84666442871094,488.7252760400001,0.2
-0.026697081816382705,0.36894938349723816,0.0003,45939,4833280,0.37342146,0.504833984375,2360,23590,0.89065856,105,574.8684022903442,-5.872752286493778,93.74,170.72975158691406,490.38327131,0.2
-0.018635996138618792,0.36764925718307495,0.0003,46018,4853760,0.61771876,0.57080078125,2370,23690,0.9416872,105,289.09876058101656,-5.829971346259117,99.1,203.52755737304688,526.66219003,0.2
-0.03260387491900474,0.3669554889202118,0.0003,46100,4874240,0.68859303,0.539892578125,2380,23790,0.92222893,105,344.15236220359805,-5.797707994282246,105.27,114.6241683959961,558.9186649799999,0.2
-0.010219128958124202,0.36712390184402466,0.0003,46181,4894720,1.1784639,0.50390625,2390,23890,0.9304428,105,461.9476697444916,-5.788644775748253,105.33,168.85623168945312,563.33247075,0.2
-0.03721248609072063,0.3658675253391266,0.0003,46267,4915200,0.40677327,0.513916015625,2400,23990,0.9403074,106,333.42444319725035,-5.742675933241844,104.6,93.87985229492188,563.01409314,0.2
-0.020040476106805725,0.3642190396785736,0.0003,46351,4935680,0.683257,0.571484375,2410,24090,0.9302272,106,346.45258860588075,-5.675231002271175,106.94,98.33135986328125,574.0689921300001,0.2
-0.012280257412930951,0.3632059693336487,0.0003,46438,4956160,0.73496735,0.580517578125,2420,24190,0.940507,106,324.8861813545227,-5.613471645116806,110.24,101.11920166015625,590.1202976499999,0.2
-0.031078276585321873,0.3634163737297058,0.0003,46524,4976640,0.64699936,0.590087890625,2430,24290,0.9464307,106,263.9497784137726,-5.624023181200028,114.29,73.79451751708984,612.4860992600001,0.2
-0.003980365858296864,0.3635510504245758,0.0003,46606,4997120,0.9053795,0.607421875,2440,24390,0.9649136,107,217.43546814918517,-5.6348264291882515,120.32,57.992881774902344,644.3739043200001,0.2
-0.017999762113322503,0.3627013564109802,0.0003,46690,5017600,0.6765699,0.541015625,2450,24490,0.9494746,107,290.05328996181487,-5.601092673838139,112.88,79.31261444091797,592.89956139,0.2
-0.017849100023158825,0.3612258732318878,0.0003,46774,5038080,0.9582425,0.547705078125,2460,24590,0.9547131,107,255.76609234809877,-5.553928743302822,113.68,75.71075439453125,598.83810919,0.2
-0.025482476779143327,0.3618845045566559,0.0003,46861,5058560,0.93123364,0.516357421875,2470,24690,0.94830287,107,316.0328853845596,-5.565049642324448,109.45,87.18586730957031,579.8601618499999,0.2
-0.037017043883679435,0.36068978905677795,0.0003,46944,5079040,0.5480273,0.51103515625,2480,24790,0.93383497,108,342.93105161190033,-5.540071758627891,107.23,88.06646728515625,556.7603732599999,0.2
-0.02543841512815561,0.36089879274368286,0.0003,47024,5099520,0.6857858,0.598974609375,2490,24890,0.94297624,108,306.2107540369034,-5.53277852088213,105.69,120.954345703125,557.0231436500001,0.2
0.11172170682693831,0.36058852076530457,0.0003,47103,5120000,3.4310727,0.807421875,2500,24990,0.94617367,108,236.0271981239319,-5.526300649344921,106.85,56.310176849365234,571.91408112,0.2
-0.019899187769624405,0.3598194420337677,0.0003,47183,5140480,0.6555644,0.57548828125,2510,25090,0.94156384,108,248.51311120986938,-5.48204385638237,109.06,90.16092681884766,578.54355162,0.2
-0.01997957816638518,0.3590404987335205,0.0003,47264,5160960,0.76750004,0.5728515625,2520,25190,0.94644356,109,294.28648879528043,-5.444858041405678,109.14,59.4272346496582,581.81693111,0.2
-0.01233118484960869,0.3579074740409851,0.0003,47343,5181440,0.9164014,0.577294921875,2530,25290,0.95652586,109,209.45424258708954,-5.4083466604352,106.69,74.4577865600586,572.12509802,0.2
-0.016165265935705976,0.3566797375679016,0.0003,47423,5201920,0.6668811,0.571044921875,2540,25390,0.9428896,109,275.31599435806277,-5.3394744992256165,109.37,89.3358154296875,590.6598861500001,0.2
-0.033008915025857274,0.35564854741096497,0.0003,47502,5222400,0.5587971,0.567529296875,2550,25490,0.95544666,109,250.05229191780091,-5.263384655117989,115.0,60.155914306640625,616.15563455,0.2
-0.026438640942797065,0.35475924611091614,0.0003,47584,5242880,0.69319475,0.564306640625,2560,25590,0.95831174,110,224.18634655475617,-5.252363561093807,110.88,91.54247283935547,587.0755805,0.2
-0.027305183208954985,0.3541853427886963,0.0003,47664,5263360,0.59461266,0.547265625,2570,25690,0.94407046,110,315.18882110118864,-5.232342921197414,112.01,86.80846405029297,601.8819209699999,0.2
0.005283876731118653,0.35496240854263306,0.0003,47746,5283840,0.8763366,0.62548828125,2580,25790,0.9521436,110,232.2439886569977,-5.2247686862945555,109.99,70.21559143066406,587.94647619,0.2
-0.005752754508284852,0.35437658429145813,0.0003,47828,5304320,0.56742966,0.542431640625,2590,25890,0.88622993,110,477.3487586021423,-5.206530585885048,84.75,115.86263275146484,456.2613748399999,0.2
-0.018881923190201634,0.3538169264793396,0.0003,47915,5324800,0.5841141,0.511328125,2600,25990,0.8834079,111,448.62380194664,-5.17882322371006,89.02,177.37071228027344,479.8259682700001,0.2
0.010951704456238076,0.3534238636493683,0.0003,47996,5345280,1.1688359,0.627734375,2610,26090,0.91781974,111,353.87725315093996,-5.178010633587837,105.56,182.9427490234375,565.52222984,0.2
-0.02249116499151569,0.3543829619884491,0.0003,48079,5365760,0.825281,0.568212890625,2620,26190,0.93305546,111,353.4465627193451,-5.219666448235512,112.12,92.06685638427734,599.6815047000001,0.2
-0.006033092374855187,0.3539348542690277,0.0003,48162,5386240,0.844719,0.5654296875,2630,26290,0.9280935,111,333.6025389432907,-5.1980924814939495,109.34,113.87041473388672,580.54609017,0.2
-0.01257445962401107,0.35348960757255554,0.0003,48243,5406720,0.696725,0.602734375,2640,26390,0.96038747,112,231.82664802074433,-5.236690063774586,102.29,54.844398498535156,546.7270531199999,0.2
-0.021336055741994642,0.35488107800483704,0.0003,48329,5427200,0.81104904,0.607470703125,2650,26490,0.9508791,112,256.59309298992156,-5.292478153109551,107.42,63.357879638671875,576.35886098,0.2
-0.0012780503631802276,0.3542573153972626,0.0003,48410,5447680,0.9775479,0.602685546875,2660,26590,0.9466784,112,271.2938064813614,-5.28250293135643,110.57,107.92399597167969,593.31062929,0.2
-0.018244776886422186,0.35427504777908325,0.0003,48490,5468160,0.30275124,0.48212890625,2670,26690,0.9168172,112,496.38665494918826,-5.27669969946146,100.65,224.89443969726562,540.13817774,0.2
-0.008147317654220387,0.35474300384521484,0.0003,48572,5488640,0.8152187,0.576904296875,2680,26790,0.9294165,112,331.0074398994446,-5.274457743763923,111.83,89.32905578613281,605.95291027,0.2
0.013612766010919587,0.35410457849502563,0.0003,48657,5509120,1.019958,0.658447265625,2690,26890,0.9259167,113,326.67202138900757,-5.239634376764298,109.8,95.23529815673828,592.85497006,0.2
-0.004468595026992261,0.35242214798927307,0.0003,48739,5529600,1.2131382,0.601025390625,2700,26990,0.9457194,113,251.49357342720032,-5.182976371049881,107.88,59.40481948852539,581.18061575,0.2
-0.014432792318984866,0.35307925939559937,0.0003,48822,5550080,0.7621771,0.558251953125,2710,27090,0.9363004,113,310.67782163619995,-5.184546504914761,109.64,72.5291976928711,586.15039565,0.2
-0.010310339284478687,0.35025912523269653,0.0003,48905,5570560,1.3433874,0.5875,2720,27190,0.9409988,113,327.36106951236724,-5.041733765602112,110.76,304.4005126953125,596.05167893,0.2
0.05212677136878483,0.34748509526252747,0.0003,48989,5591040,1.4431851,0.678515625,2730,27290,0.9453269,114,296.14977219104765,-4.907221478223801,110.78,77.39226531982422,592.2675477600001,0.2
-0.03197362296050414,0.34652647376060486,0.0003,49073,5611520,0.7143286,0.581396484375,2740,27390,0.9248128,114,438.48508806228637,-4.846371278166771,115.6,135.64390563964844,615.8084122899999,0.2
-0.01977558575454168,0.3448454439640045,0.0003,49156,5632000,0.9861302,0.56064453125,2750,27490,0.93626183,114,301.2917955160141,-4.788038122653961,111.28,127.52732849121094,591.72236108,0.2
-0.003351509853382595,0.34474876523017883,0.0003,49240,5652480,1.2473569,0.639892578125,2760,27590,0.9531247,114,241.5035292625427,-4.746369989216328,109.61,53.20009994506836,585.4305129599999,0.2
-0.029286592730204574,0.34286853671073914,0.0003,49326,5672960,0.73192173,0.538818359375,2770,27690,0.9403973,115,339.1270027399063,-4.639879250526429,114.32,103.03477478027344,610.83300818,0.2
-0.0065200569486478345,0.34189993143081665,0.0003,49410,5693440,0.8982385,0.612255859375,2780,27790,0.95326483,115,279.00648753643037,-4.580943281948566,116.52,77.18797302246094,622.1862105599998,0.2
0.03188229314982891,0.3405601978302002,0.0003,49493,5713920,1.6414353,0.668505859375,2790,27890,0.9532202,115,270.0507787227631,-4.556172989308834,115.22,124.57274627685547,614.62336549,0.2
-0.016784159353119322,0.3401585817337036,0.0003,49576,5734400,0.91960037,0.577392578125,2800,27990,0.93555045,115,341.7725963354111,-4.522927553951741,120.4,88.7209243774414,635.6387005700001,0.2
-0.007267735866480507,0.3411484956741333,0.0003,49669,5754880,1.0211816,0.622412109375,2810,28090,0.95001465,115,273.3014552116394,-4.560289447009564,113.66,85.80206298828125,601.972186,0.2
-0.013199177136993968,0.3405150771141052,0.0003,49759,5775360,0.9249078,0.61357421875,2820,28190,0.94904125,116,284.70132780075073,-4.513809499144554,112.26,91.41878509521484,596.6828667,0.2
-0.021251926699187608,0.3410930633544922,0.0003,49843,5795840,0.70664465,0.582177734375,2830,28290,0.948114,116,262.19374725818636,-4.573490437865257,114.18,92.68402099609375,604.5878893099999,0.2
-0.02072893226868473,0.34079670906066895,0.0003,49926,5816320,0.94350314,0.60361328125,2840,28390,0.9566831,116,239.78358082771302,-4.564366438984871,112.17,87.35938262939453,590.92639455,0.2
