time/time_elapsed,train/n_updates,rollout/ep_rew_mean,train/policy_loss,time/iterations,train/entropy_loss,rollout/ep_len_mean,time/total_timesteps,train/explained_variance,train/std,train/learning_rate,time/fps,train/value_loss
2248,42299,108.38915555000001,-0.5536953806877136,42300,-20.557106018066406,22.11,211500,-0.49047148,0.8171932101249695,0.0007,94,0.0010665070731192827
2249,42309,107.94579400999999,-5800.82763671875,42310,-20.539838790893555,22.03,211550,1.2695789e-05,0.816236674785614,0.0007,94,131701.125
2249,42319,108.44956332999999,-9537.5126953125,42320,-20.527420043945312,22.12,211600,0.0027533174,0.8156677484512329,0.0007,94,214956.828125
2250,42329,107.65675642999999,9.207003593444824,42330,-20.538272857666016,21.98,211650,-0.038015127,0.8161396980285645,0.0007,94,0.20966069400310516
2250,42339,107.72396470000001,-0.3422117829322815,42340,-20.53631591796875,22.0,211700,0.03767848,0.8160130977630615,0.0007,94,0.0006539318710565567
2251,42349,107.95674147000001,-10.616385459899902,42350,-20.537391662597656,22.06,211750,0.00035464764,0.8162120580673218,0.0007,94,0.3563176095485687
2251,42359,108.05288786000003,20.016904830932617,42360,-20.52605628967285,22.1,211800,0.0057732463,0.815640389919281,0.0007,94,1.1413421630859375
2252,42369,108.76704671000002,1.0805387496948242,42370,-20.527381896972656,22.25,211850,0.050341964,0.8156269192695618,0.0007,94,0.0027870330959558487
2252,42379,108.73160609,21.073612213134766,42380,-20.522886276245117,22.25,211900,-0.004543662,0.8154824376106262,0.0007,94,1.1369887590408325
2253,42389,108.21856146,14.975624084472656,42390,-20.52924919128418,22.13,211950,0.085184574,0.8157825469970703,0.0007,94,0.5830024480819702
2253,42399,108.64364795,-0.5343930125236511,42400,-20.528913497924805,22.23,212000,-0.368855,0.8158764839172363,0.0007,94,0.0008908294257707894
2254,42409,108.38935046,-3722.714111328125,42410,-20.53335952758789,22.19,212050,1.5318394e-05,0.8160855770111084,0.0007,94,88287.640625
2255,42419,108.56615429000001,-5303.0625,42420,-20.531217575073242,22.22,212100,0.00017035007,0.8159555792808533,0.0007,94,131130.640625
2255,42429,109.16852772,-1992.6214599609375,42430,-20.542667388916016,22.33,212150,5.364418e-07,0.8162544965744019,0.0007,94,44667.15234375
2256,42439,109.63233563000001,-1.7294658422470093,42440,-20.552228927612305,22.42,212200,-0.023022652,0.8165367245674133,0.0007,94,0.007573676761239767
2256,42449,110.10862331000003,0.16967065632343292,42450,-20.540576934814453,22.52,212250,-0.08847129,0.8160913586616516,0.0007,94,0.0008502235868945718
2257,42459,109.87693530000003,-0.9393636584281921,42460,-20.534950256347656,22.5,212300,-0.15348482,0.8160327672958374,0.0007,94,0.0050417701713740826
2258,42469,109.71712305,-1.1379507780075073,42470,-20.532779693603516,22.48,212350,-0.077269554,0.8156032562255859,0.0007,94,0.0031574720051139593
2258,42479,108.59520815000002,0.007672834675759077,42480,-20.54552459716797,22.27,212400,-0.07489586,0.8164329528808594,0.0007,94,0.00020519085228443146
2259,42489,108.46987892000003,-5605.890625,42490,-20.54367446899414,22.24,212450,3.5762787e-07,0.8164196014404297,0.0007,94,130812.3046875
2259,42499,108.83149486000003,-0.13717703521251678,42500,-20.541593551635742,22.3,212500,-0.13060999,0.8162602782249451,0.0007,94,0.00029534901841543615
2260,42509,108.56910301000002,-0.5198513269424438,42510,-20.549640655517578,22.23,212550,0.0077376366,0.8166905641555786,0.0007,94,0.0008728234097361565
2260,42519,108.57857603000001,30.829343795776367,42520,-20.55167579650879,22.23,212600,0.00014531612,0.8166978359222412,0.0007,94,2.7957141399383545
2261,42529,108.25705699999997,-10586.5029296875,42530,-20.54566192626953,22.18,212650,-0.01008451,0.8162611126899719,0.0007,94,213517.484375
2262,42539,108.37038913999999,14.658072471618652,42540,-20.530134201049805,22.21,212700,-0.0029695034,0.8156114220619202,0.0007,94,0.7234815359115601
2262,42549,108.81082647999997,13.074450492858887,42550,-20.53398895263672,22.31,212750,0.0040999055,0.8159657716751099,0.0007,94,0.47131356596946716
2263,42559,109.28699057999998,9.324889183044434,42560,-20.52857780456543,22.38,212800,-0.015072942,0.8158221244812012,0.0007,94,0.19025149941444397
2263,42569,108.98449113000001,-3.089078903198242,42570,-20.52721405029297,22.32,212850,-0.23626137,0.8159024119377136,0.0007,94,0.17754831910133362
2264,42579,109.15758998999998,26.067068099975586,42580,-20.54859733581543,22.35,212900,0.0017556548,0.816676676273346,0.0007,94,2.4293057918548584
2264,42589,108.99512282999999,0.36852866411209106,42590,-20.550525665283203,22.32,212950,-29.413595,0.8169833421707153,0.0007,94,0.0006737133371643722
2265,42599,108.28046397999996,8.815913200378418,42600,-20.551538467407227,22.15,213000,0.008818984,0.8169718384742737,0.0007,94,0.2101132869720459
2265,42609,108.37036099999999,-4986.8994140625,42610,-20.54443359375,22.18,213050,2.4735928e-05,0.8168426156044006,0.0007,94,131881.296875
2266,42619,108.41277794,-3669.96337890625,42620,-20.541128158569336,22.19,213100,2.9206276e-06,0.81666499376297,0.0007,94,88586.046875
2266,42629,108.72139093,-0.8911433219909668,42630,-20.56422233581543,22.23,213150,-0.0051950216,0.8174954652786255,0.0007,94,0.0034293667413294315
2267,42639,109.40219578,-3222.222412109375,42640,-20.56463050842285,22.39,213200,4.1604042e-05,0.8176195621490479,0.0007,94,88609.265625
2267,42649,109.08198401999998,18.663461685180664,42650,-20.57689666748047,22.33,213250,-0.020989418,0.8180795311927795,0.0007,94,0.9120661020278931
2268,42659,109.30680159000002,-2193.46240234375,42660,-20.57874870300293,22.37,213300,1.001358e-05,0.8180801868438721,0.0007,94,44746.46484375
2268,42669,110.136924,6.733935832977295,42670,-20.574237823486328,22.55,213350,0.019910216,0.8179688453674316,0.0007,94,0.12941645085811615
2269,42679,109.78861783999999,-3747.614013671875,42680,-20.55463981628418,22.49,213400,-7.1525574e-07,0.817003607749939,0.0007,94,88492.7734375
2269,42689,108.80286203,-5536.2099609375,42690,-20.54587745666504,22.33,213450,6.556511e-06,0.8166528940200806,0.0007,94,131259.75
2270,42699,108.84999141000002,-1.7001537084579468,42700,-20.539575576782227,22.34,213500,-0.12199068,0.8160609006881714,0.0007,94,0.006354132201522589
2270,42709,109.57892389,-2365.170654296875,42710,-20.5338191986084,22.49,213550,5.543232e-06,0.8156492710113525,0.0007,94,44682.64453125
2271,42719,109.76753361000003,-0.623259961605072,42720,-20.532438278198242,22.52,213600,0.010261893,0.8159449696540833,0.0007,94,0.0020000285003334284
2271,42729,109.52715288000002,30.57366943359375,42730,-20.53012466430664,22.47,213650,-3.85046e-05,0.8158303499221802,0.0007,94,2.655986785888672
2272,42739,109.49151084000003,0.477907657623291,42740,-20.519224166870117,22.46,213700,-0.13632464,0.8151372075080872,0.0007,94,0.0009271713206544518
2272,42749,109.54953980000002,-5.7697296142578125e-05,42750,-20.534168243408203,22.48,213750,0.07501638,0.8159692287445068,0.0007,94,0.000248220021603629
2273,42759,109.82415971000002,9.75054931640625,42760,-20.549100875854492,22.55,213800,0.0028073192,0.8166682124137878,0.0007,94,0.23949690163135529
2273,42769,109.23717455,0.37605029344558716,42770,-20.541553497314453,22.45,213850,-0.007350683,0.8162360787391663,0.0007,94,0.0006113235140219331
2274,42779,109.76180992000002,-0.5526379942893982,42780,-20.54206085205078,22.54,213900,-0.08667874,0.8162485957145691,0.0007,94,0.0009258706122636795
2275,42789,110.05234130000002,26.506067276000977,42790,-20.5394229888916,22.59,213950,0.0355016,0.8161482214927673,0.0007,94,1.7821731567382812
2275,42799,110.22647938000001,-6614.29248046875,42800,-20.558439254760742,22.62,214000,1.770258e-05,0.8169957399368286,0.0007,94,131173.625
2275,42809,109.66044965,6.369942665100098,42810,-20.557910919189453,22.5,214050,0.023765981,0.8173739910125732,0.0007,94,0.08609374612569809
2276,42819,109.07740510000002,19.78905487060547,42820,-20.568540573120117,22.39,214100,0.0020220876,0.8174507021903992,0.0007,94,1.2097187042236328
2276,42829,108.77064667000002,-0.2765207290649414,42830,-20.562606811523438,22.33,214150,0.11170763,0.8171830177307129,0.0007,94,0.00037015267298556864
2277,42839,107.83839213000003,46.897926330566406,42840,-20.555683135986328,22.13,214200,-0.005617738,0.81703120470047,0.0007,94,4.556033611297607
2277,42849,107.73035881000001,19.978797912597656,42850,-20.560874938964844,22.1,214250,-0.0036928654,0.8172320127487183,0.0007,94,0.923969566822052
2278,42859,107.43495097,8.830862998962402,42860,-20.553831100463867,22.03,214300,-0.02623427,0.8168238401412964,0.0007,94,0.2319197654724121
2278,42869,107.36560913000001,-7226.0703125,42870,-20.560331344604492,22.03,214350,2.9206276e-06,0.8173118233680725,0.0007,94,172613.296875
2279,42879,107.15575668000001,-0.019734567031264305,42880,-20.550535202026367,21.99,214400,-0.0002875328,0.8168556094169617,0.0007,94,0.00013512260920833796
2279,42889,106.6093804,21.91788101196289,42890,-20.541275024414062,21.88,214450,-0.40063083,0.8164014220237732,0.0007,94,1.3717602491378784
2280,42899,107.06666891,30.976184844970703,42900,-20.527814865112305,21.97,214500,-0.0019363165,0.815814733505249,0.0007,94,2.0011680126190186
2280,42909,107.4022193,0.7478179335594177,42910,-20.521223068237305,22.02,214550,0.015365243,0.8149347901344299,0.0007,94,0.0028153040912002325
2281,42919,107.71417124999998,13.323135375976562,42920,-20.516090393066406,22.08,214600,0.023880422,0.8150637745857239,0.0007,94,0.5156816840171814
2281,42929,107.96569386999998,-1.3986443281173706,42930,-20.52179527282715,22.12,214650,-0.050994396,0.8153913021087646,0.0007,94,0.005860289093106985
2282,42939,108.41417612000001,5.2817864418029785,42940,-20.534744262695312,22.21,214700,-0.0024240017,0.8159601092338562,0.0007,94,0.06674467772245407
2282,42949,107.81518697000001,-10512.3408203125,42950,-20.53732681274414,22.1,214750,5.1259995e-06,0.8159981966018677,0.0007,94,213899.90625
2283,42959,107.75289841,0.2540445625782013,42960,-20.52852439880371,22.09,214800,-9.918213e-05,0.8155292868614197,0.0007,94,0.0004096163611393422
2283,42969,107.60351637999999,34.14174270629883,42970,-20.514610290527344,22.05,214850,0.00913769,0.8149593472480774,0.0007,94,3.4016969203948975
2284,42979,106.91570044,-0.5393025279045105,42980,-20.512939453125,21.91,214900,-0.022235036,0.8148943781852722,0.0007,94,0.0009040145087055862
2284,42989,106.42065986000001,-1.4761825799942017,42990,-20.509021759033203,21.79,214950,-0.009325147,0.8147814869880676,0.0007,94,0.006794048007577658
2285,42999,106.00544144,23.328289031982422,43000,-20.506696701049805,21.71,215000,-0.00036752224,0.8143885135650635,0.0007,94,1.7751449346542358
2286,43009,106.14749077999998,-6995.55615234375,43010,-20.495651245117188,21.72,215050,1.4066696e-05,0.8139700293540955,0.0007,94,173262.78125
2286,43019,106.44350006000002,-3972.625732421875,43020,-20.50029945373535,21.79,215100,-2.3841858e-07,0.814094603061676,0.0007,94,88685.28125
2287,43029,105.92921220999999,9.041091918945312,43030,-20.500913619995117,21.7,215150,-1.6703143,0.8142868280410767,0.0007,94,0.1660650670528412
2287,43039,105.55573105999999,-1.043927550315857,43040,-20.50900650024414,21.63,215200,-0.0034697056,0.8143684267997742,0.0007,94,0.0027283024974167347
2288,43049,105.85884267999998,0.5485044717788696,43050,-20.509281158447266,21.68,215250,0.020745397,0.814486563205719,0.0007,94,0.000805830757599324
2288,43059,106.24657658,-0.7544752955436707,43060,-20.518329620361328,21.76,215300,-0.003365159,0.8147187232971191,0.0007,94,0.002339771017432213
2289,43069,105.99466197,-0.38892337679862976,43070,-20.519933700561523,21.71,215350,-7.506913,0.8148844242095947,0.0007,94,0.01042949315160513
2289,43079,105.55763020999999,-5311.171875,43080,-20.51213836669922,21.62,215400,0.00025588274,0.8147008419036865,0.0007,94,131310.609375
2290,43089,105.69218217,-1.7216767072677612,43090,-20.515165328979492,21.64,215450,-0.019379497,0.8147523403167725,0.0007,94,0.009478578343987465
2290,43099,104.93739299,-8624.6064453125,43100,-20.513504028320312,21.47,215500,-0.0019805431,0.8149369359016418,0.0007,94,214914.984375
2291,43109,104.64434193999998,2.7307755947113037,43110,-20.5076904296875,21.41,215550,-0.029667377,0.8142837882041931,0.0007,94,0.018446950241923332
2292,43119,103.61165484999998,-0.016674434766173363,43120,-20.505643844604492,21.21,215600,0.038519442,0.8141250014305115,0.0007,94,0.00022704211005475372
2292,43129,102.90547218999998,-0.4252769649028778,43130,-20.518903732299805,21.06,215650,-0.037640095,0.8147801160812378,0.0007,94,0.0008533278596587479
2293,43139,103.10516457999998,-6730.73974609375,43140,-20.523197174072266,21.11,215700,2.5629997e-05,0.8152137398719788,0.0007,94,173093.671875
2293,43149,102.63580341999997,-1.2715904712677002,43150,-20.523822784423828,21.02,215750,0.007727027,0.8151246309280396,0.0007,94,0.005720828659832478
2294,43159,102.86870539,-8253.2607421875,43160,-20.51805877685547,21.07,215800,8.261204e-05,0.8144882321357727,0.0007,94,172771.546875
2294,43169,102.43338020999998,7.270668029785156,43170,-20.515247344970703,20.99,215850,-0.008795261,0.8144444227218628,0.0007,94,0.14139536023139954
2295,43179,102.05831601,-1.4391462802886963,43180,-20.519956588745117,20.9,215900,-0.003258109,0.814825177192688,0.0007,94,0.006446742918342352
2295,43189,102.13029575000002,34.77131271362305,43190,-20.508283615112305,20.9,215950,-0.0013905764,0.8143081665039062,0.0007,94,2.8823354244232178
2296,43199,101.982528,-7426.8251953125,43200,-20.511844635009766,20.88,216000,0.00029790401,0.8145349025726318,0.0007,94,172917.203125
2297,43209,101.89963127999998,-1.8603613376617432,43210,-20.505422592163086,20.87,216050,-0.112712145,0.8143783807754517,0.0007,94,0.00964978989213705
2297,43219,102.02697171999996,30.860095977783203,43220,-20.50410270690918,20.88,216100,-0.3159505,0.8141874074935913,0.0007,94,2.8898301124572754
2298,43229,101.95999457999999,-0.44099268317222595,43230,-20.495452880859375,20.85,216150,-0.00784111,0.813754677772522,0.0007,94,0.0006569342804141343
2298,43239,102.28421935,-1747.5400390625,43240,-20.47907257080078,20.92,216200,1.5497208e-06,0.8131852149963379,0.0007,94,44747.82421875
2299,43249,102.11358233000001,6.40321683883667,43250,-20.477567672729492,20.9,216250,0.0003567338,0.8131431341171265,0.0007,94,0.11297371238470078
2299,43259,101.98115571000002,2.785243034362793,43260,-20.479032516479492,20.88,216300,-0.0008639097,0.8127250671386719,0.0007,94,0.025374770164489746
2300,43269,101.83854494,1.0861666202545166,43270,-20.477272033691406,20.86,216350,-0.025724769,0.8127967715263367,0.0007,94,0.005859581753611565
2300,43279,101.40211942,21.62566566467285,43280,-20.47645378112793,20.77,216400,0.002886355,0.8126952052116394,0.0007,94,1.534725546836853
2301,43289,101.20485046,0.16332454979419708,43290,-20.488157272338867,20.73,216450,-0.011663914,0.8133209347724915,0.0007,94,0.00014596377150155604
2302,43299,100.82010597000003,-3897.36572265625,43300,-20.4722900390625,20.65,216500,2.2113323e-05,0.812572717666626,0.0007,94,88593.015625
2302,43309,99.88669748999999,11.44468879699707,43310,-20.45317840576172,20.47,216550,-0.008580089,0.8118844628334045,0.0007,94,0.3338519334793091
2303,43319,99.6907454,-0.9406124353408813,43320,-20.448917388916016,20.43,216600,-0.018527389,0.8115845918655396,0.0007,94,0.00287445611320436
2303,43329,99.88842905,-2256.140380859375,43330,-20.44599151611328,20.45,216650,0.032323837,0.8113909363746643,0.0007,94,43138.15234375
2304,43339,99.75481094000003,23.3444881439209,43340,-20.450468063354492,20.43,216700,-0.0061023235,0.8117300868034363,0.0007,94,1.333950400352478
2304,43349,99.96045859000002,-15.915488243103027,43350,-20.457483291625977,20.46,216750,0.0038923025,0.8120869994163513,0.0007,94,0.9726774096488953
2305,43359,99.64089918999998,-0.25517284870147705,43360,-20.44927215576172,20.4,216800,0.020001292,0.8115772008895874,0.0007,94,0.0005106820026412606
2305,43369,99.25733910000001,-1.6346014738082886,43370,-20.446693420410156,20.33,216850,-0.008038759,0.8114436864852905,0.0007,94,0.007681291084736586
2306,43379,99.49813059,0.6426118016242981,43380,-20.4504451751709,20.39,216900,-0.031845093,0.8116489052772522,0.0007,94,0.001182922045700252
2306,43389,99.14263510999999,6.461582183837891,43390,-20.449024200439453,20.33,216950,0.036450446,0.8116633296012878,0.0007,94,0.1086268201470375
2307,43399,99.45819996,22.794736862182617,43400,-20.46784782409668,20.4,217000,0.054254055,0.8122433423995972,0.0007,94,1.5862009525299072
2307,43409,99.01342295000002,-0.12039818614721298,43410,-20.465656280517578,20.32,217050,-4.2089167,0.8120558261871338,0.0007,94,0.00023205131583381444
2308,43419,99.10555190000002,-0.641221284866333,43420,-20.46131706237793,20.33,217100,0.034222603,0.8119245171546936,0.0007,94,0.0018972213147208095
2309,43429,99.01251661,-1945.3944091796875,43430,-20.458707809448242,20.3,217150,-7.1525574e-07,0.8120185136795044,0.0007,94,44530.62109375
2309,43439,99.04830177000002,19.249866485595703,43440,-20.462339401245117,20.31,217200,0.0075622797,0.8121194243431091,0.0007,94,1.2705363035202026
2310,43449,98.94224359,0.1852504462003708,43450,-20.471473693847656,20.29,217250,0.012431622,0.8125966191291809,0.0007,94,0.00027068666531704366
2311,43459,98.06216298999999,0.3930496871471405,43460,-20.460128784179688,20.11,217300,-0.015332103,0.811998724937439,0.0007,94,0.0013760343426838517
2311,43469,97.48379131,2.7556235790252686,43470,-20.452808380126953,19.99,217350,0.069005966,0.8116017580032349,0.0007,94,0.018639175221323967
2312,43479,97.34401095000001,-0.21977439522743225,43480,-20.42791175842285,19.96,217400,-0.012085915,0.8105362057685852,0.0007,94,0.00036662930506281555
2312,43489,96.71062582,-8661.9580078125,43490,-20.440773010253906,19.86,217450,8.583069e-06,0.8107184171676636,0.0007,94,172844.609375
2313,43499,96.75231439999999,10.257749557495117,43500,-20.437843322753906,19.87,217500,0.0068406463,0.8107820153236389,0.0007,94,0.3149382174015045
2314,43509,97.02607862,-9241.1123046875,43510,-20.447463989257812,19.93,217550,0.00010544062,0.8113195896148682,0.0007,94,212945.15625
2314,43519,96.97139922000001,0.036652665585279465,43520,-20.445514678955078,19.91,217600,-0.068391204,0.8111330270767212,0.0007,94,0.0002959257108159363
2315,43529,96.64680388000002,11.355830192565918,43530,-20.437864303588867,19.85,217650,0.004114747,0.8108744025230408,0.0007,94,0.37464118003845215
2315,43539,96.39340364,-1616.5987548828125,43540,-20.435041427612305,19.79,217700,5.030632e-05,0.811038613319397,0.0007,94,44422.70703125
2316,43549,96.56460024999998,19.535863876342773,43550,-20.432310104370117,19.82,217750,-0.0009431839,0.8104245066642761,0.0007,94,1.085267186164856
2316,43559,96.78644172999999,5.040665626525879,43560,-20.428958892822266,19.86,217800,-0.07238376,0.8103201389312744,0.0007,94,0.09004160016775131
2317,43569,96.81200281,0.2764802575111389,43570,-20.432279586791992,19.86,217850,0.064968884,0.8106284737586975,0.0007,94,0.00021824297436978668
2317,43579,97.08972895999997,13.64799690246582,43580,-20.430408477783203,19.91,217900,-0.012503982,0.8104735016822815,0.0007,94,0.5309662222862244
2318,43589,96.84230641,-0.44658198952674866,43590,-20.432889938354492,19.87,217950,-0.1306256,0.8104581236839294,0.0007,94,0.0008824931574054062
2318,43599,96.25948924999999,-3821.48046875,43600,-20.43490982055664,19.74,218000,-6.7949295e-06,0.810664176940918,0.0007,94,88044.5625
2319,43609,97.21259115,-9314.12890625,43610,-20.42041778564453,19.93,218050,0.012234807,0.8100382685661316,0.0007,94,214234.203125
2319,43619,96.27438921000001,-2008.8062744140625,43620,-20.42673110961914,19.76,218100,-0.000865221,0.8102399706840515,0.0007,94,8516.5888671875
2320,43629,96.42722656999999,-8068.1220703125,43630,-20.442716598510742,19.79,218150,0.00013232231,0.810920238494873,0.0007,94,172711.515625
2320,43639,96.53028078,-0.6148935556411743,43640,-20.44268226623535,19.8,218200,-0.018795252,0.8110802173614502,0.0007,94,0.0014715057332068682
2321,43649,96.61730383,3.539647340774536,43650,-20.441816329956055,19.82,218250,-22.301914,0.8109972476959229,0.0007,94,0.04977549612522125
2321,43659,96.76801067000001,-0.30944934487342834,43660,-20.436267852783203,19.85,218300,0.4793843,0.8109954595565796,0.0007,94,0.00042371489689685404
2322,43669,97.00457482,20.928279876708984,43670,-20.44428825378418,19.89,218350,-0.0074682236,0.8113692998886108,0.0007,94,1.0766021013259888
2322,43679,96.98627839,0.38970908522605896,43680,-20.45077896118164,19.89,218400,0.0060519576,0.8116907477378845,0.0007,94,0.0005015055066905916
2323,43689,97.20069029999999,-1.380600094795227,43690,-20.453113555908203,19.93,218450,-0.10054541,0.812008798122406,0.0007,94,0.006764768157154322
2323,43699,97.04775689000002,-4.610970973968506,43700,-20.454282760620117,19.9,218500,-0.15049076,0.8118784427642822,0.0007,94,0.05942648649215698
2324,43709,97.44648582000002,20.83001136779785,43710,-20.454214096069336,19.98,218550,0.008250833,0.8119651079177856,0.0007,94,1.2526960372924805
2324,43719,97.85846712000003,-0.5628966689109802,43720,-20.455341339111328,20.06,218600,-0.024881959,0.811950147151947,0.0007,94,0.0010065737878903747
2325,43729,98.07856104000001,9.908452987670898,43730,-20.451202392578125,20.09,218650,-0.07331002,0.8119590878486633,0.0007,94,0.21718744933605194
2325,43739,98.21748106000001,-0.3793742060661316,43740,-20.45275115966797,20.12,218700,0.015731752,0.8119900822639465,0.0007,94,0.000562534318305552
2326,43749,97.32979223000001,15.707550048828125,43750,-20.45209503173828,19.96,218750,-0.0024467707,0.8118137121200562,0.0007,94,0.7471192479133606
2326,43759,97.81530347,-2.302701473236084,43760,-20.439395904541016,20.04,218800,-0.031022787,0.8112302422523499,0.0007,94,0.015284138731658459
2327,43769,98.23854899,2.3315799236297607,43770,-20.433021545410156,20.12,218850,-0.005317688,0.8106461763381958,0.0007,94,0.018292821943759918
2327,43779,98.00557196000001,31.3250675201416,43780,-20.42420768737793,20.07,218900,0.0019954443,0.8105728626251221,0.0007,94,2.448002576828003
2328,43789,98.62909662000001,18.919431686401367,43790,-20.415159225463867,20.2,218950,0.059678733,0.8099688291549683,0.0007,94,1.0309776067733765
2328,43799,98.18032853999999,-0.08231092244386673,43800,-20.41339874267578,20.11,219000,-0.12968767,0.8099496364593506,0.0007,94,0.00013745353498961776
2329,43809,98.27586578999998,5.036856174468994,43810,-20.405094146728516,20.14,219050,-0.13342285,0.8094674348831177,0.0007,94,0.07371994107961655
2329,43819,97.58755033999999,-0.004911267664283514,43820,-20.413238525390625,20.01,219100,-0.08102512,0.8098954558372498,0.0007,94,0.0004474407178349793
2330,43829,97.3049542,-44.279903411865234,43830,-20.41364860534668,19.96,219150,-0.00018262863,0.8098959922790527,0.0007,94,5.459543228149414
2330,43839,98.05609165,-6179.2861328125,43840,-20.40797996520996,20.15,219200,2.348423e-05,0.8102927207946777,0.0007,94,173054.75
2331,43849,97.68228147000002,16.41316032409668,43850,-20.41210174560547,20.08,219250,0.031291425,0.8098868131637573,0.0007,94,0.8102560043334961
2331,43859,97.97983868000003,-9324.1416015625,43860,-20.40134048461914,20.15,219300,0.00082707405,0.809441089630127,0.0007,94,213373.90625
2332,43869,98.22295667,9.89653491973877,43870,-20.403949737548828,20.19,219350,0.014200568,0.8095204830169678,0.0007,94,0.2524328827857971
2332,43879,98.71608522999999,24.596567153930664,43880,-20.403823852539062,20.29,219400,0.00012516975,0.8094809055328369,0.0007,94,1.7396259307861328
2333,43889,98.67673787000001,-4.171971797943115,43890,-20.398941040039062,20.28,219450,-0.41075063,0.8092759847640991,0.0007,94,0.04901215806603432
2333,43899,99.34992072000001,-0.27756959199905396,43900,-20.398483276367188,20.4,219500,-0.4758891,0.8090621829032898,0.0007,94,0.0002587171329651028
2334,43909,99.31360703,-3967.551513671875,43910,-20.400611877441406,20.4,219550,7.212162e-06,0.8092312216758728,0.0007,94,88233.2109375
2334,43919,99.08341137,32.05586624145508,43920,-20.400100708007812,20.35,219600,0.49470335,0.8094542622566223,0.0007,94,2.210920572280884
2335,43929,99.01313749,-0.3400465250015259,43930,-20.404890060424805,20.34,219650,-0.88301456,0.8090774416923523,0.0007,94,0.0005499871331267059
2335,43939,99.18311844000003,0.554440438747406,43940,-20.40256690979004,20.37,219700,0.058312178,0.8093675971031189,0.0007,94,0.0007671674829907715
2336,43949,98.81692669000002,10.144485473632812,43950,-20.407672882080078,20.31,219750,0.04630059,0.8094580769538879,0.0007,94,0.28952544927597046
2336,43959,98.58497051,16.164396286010742,43960,-20.387441635131836,20.27,219800,-0.037837267,0.8084471225738525,0.0007,94,0.7276193499565125
2337,43969,98.59943741,-5383.60595703125,43970,-20.38358497619629,20.27,219850,0.00011354685,0.8083445429801941,0.0007,94,130800.6796875
2337,43979,98.08261479999999,0.4686848819255829,43980,-20.39411163330078,20.18,219900,-9.27078,0.8088904023170471,0.0007,94,0.0014776032185181975
2338,43989,97.78892543999999,6.8576836585998535,43990,-20.407703399658203,20.12,219950,-1.1538668,0.809289813041687,0.0007,94,0.1413436383008957
2338,43999,97.67219750999999,0.4955536425113678,44000,-20.393224716186523,20.1,220000,-0.029532194,0.8089300394058228,0.0007,94,0.0009444372844882309
2339,44009,96.96989084000002,-2077.64892578125,44010,-20.393033981323242,19.96,220050,0.00016838312,0.8088184595108032,0.0007,94,44591.93359375
2339,44019,97.56564122,0.12215133011341095,44020,-20.392536163330078,20.06,220100,-0.0015076399,0.8088465332984924,0.0007,94,0.0002598986029624939
2340,44029,97.95311788,23.945955276489258,44030,-20.38962173461914,20.13,220150,5.6028366e-06,0.8087583184242249,0.0007,94,1.4310184717178345
2340,44039,97.25545729,1.8156989812850952,44040,-20.40216636657715,19.99,220200,-0.042356133,0.8096396923065186,0.0007,94,0.009941264055669308
2341,44049,96.91358908999997,-0.15167705714702606,44050,-20.41998291015625,19.92,220250,-0.008057833,0.8102524280548096,0.0007,94,0.00021109209046699107
2342,44059,96.20566392999999,0.9809820055961609,44060,-20.426740646362305,19.79,220300,0.085594475,0.8102483749389648,0.0007,94,0.00513991666957736
2342,44069,96.01921208,-9275.7451171875,44070,-20.42068862915039,19.75,220350,-5.1140785e-05,0.8103534579277039,0.0007,94,213321.296875
2343,44079,96.00631333999998,14.37877368927002,44080,-20.421817779541016,19.75,220400,0.005064249,0.8103753328323364,0.0007,94,0.5804210901260376
2343,44089,96.29047445999998,-9060.595703125,44090,-20.420154571533203,19.81,220450,0.0006609559,0.8104056715965271,0.0007,94,213510.078125
2344,44099,96.42576935000001,0.4613059163093567,44100,-20.409351348876953,19.83,220500,-0.010273218,0.809869647026062,0.0007,94,0.0006749933818355203
2344,44109,95.84334836,0.9339596033096313,44110,-20.404998779296875,19.72,220550,-0.0012407303,0.8094621896743774,0.0007,94,0.002951921196654439
2345,44119,95.19515635999998,-3520.058349609375,44120,-20.383975982666016,19.61,220600,1.335144e-05,0.8087154626846313,0.0007,94,88098.8125
2345,44129,94.95509618,13.949870109558105,44130,-20.37845230102539,19.57,220650,-0.0021910667,0.8083615899085999,0.0007,94,0.4874257743358612
2346,44139,94.79996396,7.0957560539245605,44140,-20.366031646728516,19.54,220700,-0.51841295,0.8077168464660645,0.0007,94,0.15069574117660522
2346,44149,94.72048002999998,-3487.311279296875,44150,-20.368986129760742,19.53,220750,1.6868114e-05,0.8079681992530823,0.0007,94,88051.6484375
2347,44159,94.49798701999998,26.60491371154785,44160,-20.37445640563965,19.48,220800,-0.0117042065,0.807952344417572,0.0007,94,2.453402042388916
2347,44169,93.92671498,1.4791771173477173,44170,-20.36962890625,19.37,220850,0.009514749,0.8077808618545532,0.0007,94,0.006259274668991566
2348,44179,93.34625573999998,-3575.777099609375,44180,-20.38225746154785,19.25,220900,-8.821487e-06,0.8084778785705566,0.0007,94,87879.3671875
2348,44189,93.53338826,22.557308197021484,44190,-20.374801635742188,19.29,220950,0.0030068755,0.8079285025596619,0.0007,94,1.5754680633544922
2349,44199,93.53071339,-5639.1845703125,44200,-20.383167266845703,19.27,221000,7.57575e-05,0.8083969354629517,0.0007,94,130521.3984375
