time/episodes,time/fps,time/total_timesteps,train/critic_loss,train/learning_rate,time/time_elapsed,train/actor_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates
10800,69,167848,0.2485579252243042,0.001,2421,-38.5770149230957,73.27640177,15.5,167747
10810,69,168003,0.3218326270580292,0.001,2423,-36.785194396972656,73.26535829000001,15.5,167902
10820,69,168160,0.4583858251571655,0.001,2425,-38.39814758300781,73.49795807,15.55,168059
10830,69,168317,0.171913743019104,0.001,2428,-36.40739440917969,73.73537921,15.6,168216
10840,69,168475,0.37786662578582764,0.001,2430,-36.96808624267578,73.87920075000001,15.63,168374
10850,69,168628,0.6166075468063354,0.001,2432,-34.29700469970703,73.78933217,15.61,168527
10860,69,168781,0.38400551676750183,0.001,2434,-36.38684844970703,73.69609747000001,15.59,168680
10870,69,168939,0.4480404257774353,0.001,2437,-35.614688873291016,73.84469712,15.62,168838
10880,69,169098,0.266365110874176,0.001,2439,-39.68854904174805,74.03177006,15.66,168997
10890,69,169252,0.3583418130874634,0.001,2441,-38.47127914428711,73.89793931,15.63,169151
10900,69,169407,0.3626249432563782,0.001,2443,-37.84721374511719,73.70718431,15.59,169306
10910,69,169562,0.23734208941459656,0.001,2445,-38.28483581542969,73.71858201,15.59,169461
10920,69,169720,0.23829148709774017,0.001,2448,-39.00742721557617,73.77054317,15.6,169619
10930,69,169874,0.2561355233192444,0.001,2450,-38.31254577636719,73.61987368,15.57,169773
10940,69,170027,0.23705409467220306,0.001,2452,-37.51249694824219,73.37650985999998,15.52,169926
10950,69,170180,0.44344332814216614,0.001,2454,-36.93175506591797,73.36759567999998,15.52,170079
10960,69,170334,0.3575759530067444,0.001,2456,-35.91086196899414,73.41562963,15.53,170233
10970,69,170489,0.31289738416671753,0.001,2458,-35.760223388671875,73.26359337,15.5,170388
10980,69,170647,0.4567030668258667,0.001,2461,-37.749874114990234,73.22468907999999,15.49,170546
10990,69,170802,0.3977554440498352,0.001,2463,-36.759178161621094,73.27037218,15.5,170701
11000,69,170956,0.3888033628463745,0.001,2465,-36.27772521972656,73.21989281,15.49,170855
11010,69,171111,0.3074178099632263,0.001,2467,-38.39698791503906,73.21630105,15.49,171010
11020,69,171266,0.5177369117736816,0.001,2470,-36.54923629760742,73.06414353,15.46,171165
11030,69,171424,0.16146697103977203,0.001,2472,-37.92466735839844,73.26559651,15.5,171323
11040,69,171578,0.40380820631980896,0.001,2474,-37.61811447143555,73.31320668000001,15.51,171477
11050,69,171734,0.2665378451347351,0.001,2476,-38.165382385253906,73.45893253,15.54,171633
11060,69,171891,0.3412937521934509,0.001,2478,-36.61931610107422,73.60654190999999,15.57,171790
11070,69,172044,0.3004475235939026,0.001,2481,-36.628604888916016,73.51603,15.55,171943
11080,69,172198,0.3915327191352844,0.001,2483,-37.7105712890625,73.31867648000001,15.51,172097
11090,69,172353,0.5451989769935608,0.001,2485,-35.03523635864258,73.31863985,15.51,172252
11100,69,172511,0.34683138132095337,0.001,2487,-35.786460876464844,73.5090672,15.55,172410
11110,69,172667,0.3165034055709839,0.001,2490,-37.24698257446289,73.55228634,15.56,172566
11120,69,172823,0.4118099808692932,0.001,2492,-36.2072639465332,73.60382687,15.57,172722
11130,69,172979,0.19952057301998138,0.001,2494,-37.894248962402344,73.51135626,15.55,172878
11140,69,173133,0.37031564116477966,0.001,2496,-36.86540222167969,73.51255220000002,15.55,173032
11150,69,173289,0.5145612955093384,0.001,2498,-36.643592834472656,73.50753416,15.55,173188
11160,69,173441,0.3565833270549774,0.001,2500,-35.91046905517578,73.2598364,15.5,173340
11170,69,173598,0.3969091773033142,0.001,2503,-37.405574798583984,73.45099555,15.54,173497
11180,69,173754,0.38849157094955444,0.001,2505,-35.246559143066406,73.54454016999999,15.56,173653
11190,69,173909,0.33009397983551025,0.001,2507,-36.66804885864258,73.53541565999998,15.56,173808
11200,69,174064,0.43196412920951843,0.001,2509,-36.913352966308594,73.39658569,15.53,173963
11210,69,174220,0.4765942096710205,0.001,2511,-37.335731506347656,73.40216656000001,15.53,174119
11220,69,174375,0.18881753087043762,0.001,2513,-41.25021743774414,73.35308596,15.52,174274
11230,69,174530,0.3100910186767578,0.001,2516,-39.303043365478516,73.30624767,15.51,174429
11240,69,174686,0.3213205933570862,0.001,2518,-38.976383209228516,73.40390941000001,15.53,174585
11250,69,174843,0.3544265925884247,0.001,2520,-37.05359649658203,73.45409881999998,15.54,174742
11260,69,175000,0.5715818405151367,0.001,2522,-37.855690002441406,73.69455572,15.59,174899
11270,69,175156,0.29899829626083374,0.001,2524,-37.671173095703125,73.63797373000001,15.58,175055
11280,69,175310,0.4153154492378235,0.001,2527,-37.607242584228516,73.54159537000001,15.56,175209
11290,69,175464,0.24072647094726562,0.001,2529,-37.52241516113281,73.50042904000001,15.55,175363
11300,69,175617,0.26964718103408813,0.001,2531,-38.182220458984375,73.40307738,15.53,175516
11310,69,175774,0.34027695655822754,0.001,2533,-38.62963104248047,73.45337301999999,15.54,175673
11320,69,175930,0.40365904569625854,0.001,2536,-36.81705856323242,73.50342785,15.55,175829
11330,69,176084,0.2109101414680481,0.001,2538,-39.43365478515625,73.45313942,15.54,175983
11340,69,176240,0.2910628318786621,0.001,2540,-37.56200408935547,73.45798144999999,15.54,176139
11350,69,176398,0.3731788396835327,0.001,2542,-37.46772003173828,73.51375011,15.55,176297
11360,69,176553,0.326144278049469,0.001,2545,-36.614044189453125,73.41604552999999,15.53,176452
11370,69,176708,0.28845182061195374,0.001,2547,-39.628936767578125,73.37654898999999,15.52,176607
11380,69,176865,0.4208940267562866,0.001,2549,-35.59160614013672,73.52439186000001,15.55,176764
11390,69,177019,0.28538841009140015,0.001,2551,-37.289241790771484,73.53720599000002,15.55,176918
11400,69,177176,0.37569481134414673,0.001,2553,-37.85469055175781,73.73264032000002,15.59,177075
11410,69,177331,0.4170490503311157,0.001,2555,-36.27652359008789,73.63957325000001,15.57,177230
11420,69,177486,0.4712744951248169,0.001,2558,-36.44486999511719,73.58897523,15.56,177385
11430,69,177643,0.4806046187877655,0.001,2560,-36.056522369384766,73.72792503999999,15.59,177542
11440,69,177798,0.38406214118003845,0.001,2562,-37.186126708984375,73.671076,15.58,177697
11450,69,177954,0.4800870418548584,0.001,2565,-35.968563079833984,73.56564709999999,15.56,177853
11460,69,178110,0.5261229276657104,0.001,2567,-37.332916259765625,73.61758422999999,15.57,178009
11470,69,178264,0.2596142292022705,0.001,2569,-37.95869445800781,73.57099452,15.56,178163
11480,69,178422,0.34994933009147644,0.001,2571,-36.73319625854492,73.61555485,15.57,178321
11490,69,178576,0.4362757205963135,0.001,2573,-38.23328399658203,73.61105534000001,15.57,178475
11500,69,178733,0.4249979555606842,0.001,2576,-36.8282356262207,73.60661977,15.57,178632
11510,69,178887,0.284391850233078,0.001,2578,-40.073577880859375,73.56075086000001,15.56,178786
11520,69,179042,0.4377754330635071,0.001,2580,-36.99464416503906,73.56546495,15.56,178941
11530,69,179197,0.4407307505607605,0.001,2582,-37.99713134765625,73.47240423,15.54,179096
11540,69,179350,0.2544821500778198,0.001,2584,-38.76947021484375,73.37520163,15.52,179249
11550,69,179506,0.3166392743587494,0.001,2586,-38.2513313293457,73.38211491,15.52,179405
11560,69,179661,0.2670137584209442,0.001,2589,-37.076873779296875,73.33385761000001,15.51,179560
11570,69,179815,0.42633765935897827,0.001,2591,-35.62621307373047,73.32923618999999,15.51,179714
11580,69,179970,0.4420818090438843,0.001,2593,-35.51341247558594,73.18694864,15.48,179869
11590,69,180124,0.36815154552459717,0.001,2595,-36.73332214355469,73.18453222000001,15.48,180023
11600,69,180278,0.1540876179933548,0.001,2598,-38.67779541015625,73.04634903,15.45,180177
11610,69,180431,0.15889431536197662,0.001,2600,-37.98500061035156,72.99298295,15.44,180330
11620,69,180589,0.32753705978393555,0.001,2602,-35.540611267089844,73.13040767000001,15.47,180488
11630,69,180742,0.46804702281951904,0.001,2604,-36.64521789550781,73.03552155,15.45,180641
11640,69,180895,0.31152045726776123,0.001,2606,-35.246490478515625,73.03943392000001,15.45,180794
11650,69,181049,0.5211960673332214,0.001,2608,-36.503761291503906,72.94556645,15.43,180948
11660,69,181206,0.5370547771453857,0.001,2611,-34.62211990356445,73.04784772000001,15.45,181105
11670,69,181359,0.3749314248561859,0.001,2613,-38.23120880126953,73.00543200999999,15.44,181258
11680,69,181514,0.4651799201965332,0.001,2615,-36.85968017578125,73.00674239,15.44,181413
11690,69,181667,0.4050849378108978,0.001,2617,-39.03673553466797,72.96092067999999,15.43,181566
11700,69,181824,0.32940882444381714,0.001,2620,-37.650325775146484,73.10506184999998,15.46,181723
11710,69,181979,0.27746516466140747,0.001,2622,-39.824867248535156,73.20173788,15.48,181878
11720,69,182131,0.23266562819480896,0.001,2624,-39.26270294189453,72.92426113,15.42,182030
11730,69,182284,0.4348929524421692,0.001,2626,-38.089378356933594,72.92082763999998,15.42,182183
11740,69,182438,0.3805628716945648,0.001,2628,-36.29608917236328,72.96844329000001,15.43,182337
11750,69,182594,0.4270920157432556,0.001,2630,-37.60371398925781,73.0566152,15.45,182493
11760,69,182750,0.29311665892601013,0.001,2633,-36.31077575683594,72.99845923,15.44,182649
11770,69,182906,0.4629243314266205,0.001,2635,-36.042755126953125,73.14209351000001,15.47,182805
11780,69,183058,0.45596975088119507,0.001,2637,-38.079200744628906,73.00524569999999,15.44,182957
11790,69,183214,0.1976696252822876,0.001,2639,-40.23875427246094,73.1448533,15.47,183113
11800,69,183371,0.42881351709365845,0.001,2641,-37.15838623046875,73.13939011,15.47,183270
11810,69,183527,0.39812663197517395,0.001,2644,-36.476314544677734,73.18671422,15.48,183426
11820,69,183684,0.2794942855834961,0.001,2646,-37.107505798339844,73.4258789,15.53,183583
11830,69,183839,0.4295405149459839,0.001,2648,-37.490867614746094,73.51593240000001,15.55,183738
11840,69,183993,0.35937371850013733,0.001,2650,-37.35376739501953,73.51982493999999,15.55,183892
11850,69,184150,0.36020106077194214,0.001,2653,-39.199005126953125,73.57707366,15.56,184049
11860,69,184303,0.3887881338596344,0.001,2655,-36.69586944580078,73.4370723,15.53,184202
11870,69,184460,0.3780267834663391,0.001,2657,-36.51616668701172,73.47677336999999,15.54,184359
11880,69,184617,0.4467887282371521,0.001,2659,-35.350547790527344,73.70633117,15.59,184516
11890,69,184773,0.49295347929000854,0.001,2662,-37.338050842285156,73.70061379999999,15.59,184672
11900,69,184926,0.2761276364326477,0.001,2664,-38.555625915527344,73.51369479,15.55,184825
11910,69,185082,0.42524033784866333,0.001,2666,-37.602413177490234,73.50732118,15.55,184981
11920,69,185237,0.38468170166015625,0.001,2668,-38.51871871948242,73.41390464999999,15.53,185136
11930,69,185392,0.27128076553344727,0.001,2671,-37.204952239990234,73.42817658,15.53,185291
11940,69,185546,0.38081100583076477,0.001,2673,-35.34663391113281,73.42637092000001,15.53,185445
11950,69,185699,0.4162060618400574,0.001,2675,-37.03255844116211,73.23133467,15.49,185598
11960,69,185855,0.31123343110084534,0.001,2677,-35.684059143066406,73.37495895,15.52,185754
11970,69,186008,0.27712148427963257,0.001,2679,-37.930965423583984,73.19244426,15.48,185907
11980,69,186166,0.37176135182380676,0.001,2682,-38.03248596191406,73.23749283000001,15.49,186065
11990,69,186320,0.27373236417770386,0.001,2684,-39.618247985839844,73.15704377,15.47,186219
12000,69,186476,0.3239595293998718,0.001,2686,-36.891807556152344,73.2977091,15.5,186375
12010,69,186632,0.35840415954589844,0.001,2688,-35.72748565673828,73.30002511999999,15.5,186531
12020,69,186786,0.3721528649330139,0.001,2691,-38.04146194458008,73.25154560000001,15.49,186685
12030,69,186942,0.4024091958999634,0.001,2693,-39.983848571777344,73.29515095,15.5,186841
12040,69,187099,0.420304536819458,0.001,2695,-37.178192138671875,73.4321624,15.53,186998
12050,69,187252,0.19924908876419067,0.001,2697,-37.10927200317383,73.43402020999999,15.53,187151
12060,69,187407,0.4142301082611084,0.001,2700,-37.67262268066406,73.38414874000001,15.52,187306
12070,69,187563,0.44963520765304565,0.001,2702,-37.284149169921875,73.52351189999999,15.55,187462
12080,69,187716,0.4630429148674011,0.001,2704,-35.64746856689453,73.29165198000001,15.5,187615
12090,69,187869,0.4056975245475769,0.001,2706,-35.39008331298828,73.23611584999999,15.49,187768
12100,69,188027,0.32295817136764526,0.001,2708,-37.32175064086914,73.32587992000002,15.51,187926
12110,69,188183,0.1571042239665985,0.001,2711,-37.11646270751953,73.33614164,15.51,188082
12120,69,188336,0.26908713579177856,0.001,2713,-37.23705291748047,73.28608437999999,15.5,188235
12130,69,188490,0.419582724571228,0.001,2715,-38.61445617675781,73.18854257999999,15.48,188389
12140,69,188646,0.32309114933013916,0.001,2717,-36.602752685546875,73.1400884,15.47,188545
12150,69,188802,0.2712913751602173,0.001,2719,-39.027496337890625,73.28242067,15.5,188701
12160,69,188956,0.31965315341949463,0.001,2721,-36.95860290527344,73.24214178,15.49,188855
12170,69,189112,0.4518429636955261,0.001,2723,-36.98548889160156,73.23042628000002,15.49,189011
12180,69,189266,0.2889591157436371,0.001,2726,-38.623802185058594,73.27364743999999,15.5,189165
12190,69,189422,0.36232179403305054,0.001,2728,-38.57780075073242,73.41517901000002,15.53,189321
12200,69,189578,0.29467326402664185,0.001,2730,-36.72193908691406,73.32503944,15.51,189477
12210,69,189734,0.28028756380081177,0.001,2733,-37.190277099609375,73.32203221,15.51,189633
12220,69,189890,0.3955475986003876,0.001,2735,-35.944732666015625,73.46085052000001,15.54,189789
12230,69,190045,0.43045398592948914,0.001,2737,-35.690650939941406,73.50622451000001,15.55,189944
12240,69,190199,0.4804419279098511,0.001,2739,-36.514495849609375,73.41482309000001,15.53,190098
12250,69,190355,0.40230506658554077,0.001,2741,-38.474632263183594,73.41356509,15.53,190254
12260,69,190509,0.33886826038360596,0.001,2744,-34.28494644165039,73.40842989000001,15.53,190408
12270,69,190663,0.3056213855743408,0.001,2746,-39.15463638305664,73.32904508,15.51,190562
12280,69,190819,0.451961487531662,0.001,2748,-35.41613006591797,73.42218666,15.53,190718
12290,69,190975,0.3184179961681366,0.001,2750,-37.48836898803711,73.42362874,15.53,190874
12300,69,191130,0.3642754554748535,0.001,2752,-37.75556945800781,73.37944759999999,15.52,191029
12310,69,191283,0.47945141792297363,0.001,2754,-37.18517303466797,73.23461921,15.49,191182
12320,69,191439,0.2801307141780853,0.001,2757,-36.771934509277344,73.23101605000001,15.49,191338
12330,69,191591,0.25422579050064087,0.001,2759,-38.45287322998047,73.09744194,15.46,191490
12340,69,191749,0.40239471197128296,0.001,2761,-37.277427673339844,73.28536476,15.5,191648
12350,69,191903,0.359460711479187,0.001,2763,-37.85506057739258,73.19150261,15.48,191802
12360,69,192058,0.4128486216068268,0.001,2765,-36.270042419433594,73.24275696000001,15.49,191957
12370,69,192212,0.3057367205619812,0.001,2768,-38.96318054199219,73.23767938,15.49,192111
12380,69,192368,0.3398708701133728,0.001,2770,-38.230743408203125,73.24484767,15.49,192267
12390,69,192524,0.36602407693862915,0.001,2772,-36.83428192138672,73.25004091,15.49,192423
12400,69,192680,0.29602158069610596,0.001,2774,-37.98701477050781,73.29565454,15.5,192579
12410,69,192836,0.3408939838409424,0.001,2776,-36.7235107421875,73.44019655999999,15.53,192735
12420,69,192993,0.2642119526863098,0.001,2778,-36.78249740600586,73.49479921,15.54,192892
12430,69,193149,0.4862974286079407,0.001,2781,-35.49559783935547,73.68150067,15.58,193048
12440,69,193304,0.27090758085250854,0.001,2783,-39.7250862121582,73.5362709,15.55,193203
12450,69,193460,0.35008907318115234,0.001,2785,-36.601829528808594,73.62433515000001,15.57,193359
12460,69,193612,0.2627165913581848,0.001,2787,-35.210365295410156,73.47617586999999,15.54,193511
12470,69,193766,0.25067317485809326,0.001,2789,-37.78363800048828,73.48028817,15.54,193665
12480,69,193920,0.3183700442314148,0.001,2792,-37.827613830566406,73.38345688999999,15.52,193819
12490,69,194077,0.24683573842048645,0.001,2794,-39.7066650390625,73.42299713,15.53,193976
12500,69,194233,0.5263618230819702,0.001,2796,-37.59376525878906,73.42588538999999,15.53,194132
12510,69,194387,0.42066872119903564,0.001,2798,-36.37367248535156,73.32617958,15.51,194286
12520,69,194544,0.25683578848838806,0.001,2801,-38.471527099609375,73.32493529999999,15.51,194443
12530,69,194701,0.32029247283935547,0.001,2803,-36.45931625366211,73.3679764,15.52,194600
12540,69,194857,0.2792561650276184,0.001,2805,-37.68232345581055,73.42186654000001,15.53,194756
12550,69,195013,0.3903798758983612,0.001,2807,-38.17347717285156,73.42182102000001,15.53,194912
12560,69,195166,0.329741895198822,0.001,2809,-36.881160736083984,73.46669978,15.54,195065
12570,69,195320,0.385736882686615,0.001,2812,-37.34745788574219,73.46694997,15.54,195219
12580,69,195475,0.3121659457683563,0.001,2814,-37.625762939453125,73.52189585,15.55,195374
12590,69,195633,0.34013068675994873,0.001,2816,-37.394012451171875,73.57332687,15.56,195532
12600,69,195787,0.4057716727256775,0.001,2818,-35.83401107788086,73.47647991,15.54,195686
12610,69,195941,0.22234264016151428,0.001,2821,-38.923179626464844,73.4756156,15.54,195840
12620,69,196097,0.19133508205413818,0.001,2823,-39.66950225830078,73.42632913999999,15.53,195996
12630,69,196249,0.3140025734901428,0.001,2825,-38.0211181640625,73.18736831999999,15.48,196148
12640,69,196402,0.5114916563034058,0.001,2827,-36.230308532714844,73.04298945999999,15.45,196301
12650,69,196557,0.272788941860199,0.001,2829,-38.04684829711914,73.00113603,15.44,196456
12660,69,196711,0.32856741547584534,0.001,2831,-38.93609619140625,73.05387268,15.45,196610
12670,69,196865,0.4911916255950928,0.001,2834,-38.02448272705078,73.04327782,15.45,196764
12680,69,197020,0.2398490607738495,0.001,2836,-37.32426071166992,73.03818226,15.45,196919
12690,69,197174,0.1701534539461136,0.001,2838,-37.8895263671875,72.84919104999999,15.41,197073
12700,69,197330,0.25789594650268555,0.001,2840,-36.376991271972656,72.94324173,15.43,197229
12710,69,197486,0.32367029786109924,0.001,2842,-34.86534118652344,73.04092261,15.45,197385
12720,69,197639,0.22444620728492737,0.001,2844,-38.06245040893555,72.89318757000001,15.42,197538
12730,69,197793,0.23627036809921265,0.001,2847,-40.92512512207031,72.98359347,15.44,197692
12740,69,197949,0.3854621648788452,0.001,2849,-37.14616775512695,73.12652274,15.47,197848
12750,69,198105,0.18782618641853333,0.001,2851,-38.71232604980469,73.17723172,15.48,198004
12760,69,198259,0.412654310464859,0.001,2853,-36.584712982177734,73.1781694,15.48,198158
12770,69,198416,0.22994281351566315,0.001,2856,-39.18626403808594,73.33355708,15.51,198315
12780,69,198570,0.30542564392089844,0.001,2858,-38.70124053955078,73.28171004000001,15.5,198469
12790,69,198726,0.2625073194503784,0.001,2860,-36.09416961669922,73.38041992,15.52,198625
12800,69,198883,0.24655567109584808,0.001,2862,-40.37798309326172,73.42513647,15.53,198782
12810,69,199038,0.23616331815719604,0.001,2864,-37.77742004394531,73.38450139999999,15.52,198937
12820,69,199194,0.411306768655777,0.001,2866,-36.02660369873047,73.52892176000002,15.55,199093
12830,69,199349,0.4726099967956543,0.001,2869,-36.193092346191406,73.58082470999999,15.56,199248
12840,69,199506,0.25457513332366943,0.001,2871,-37.56404495239258,73.62478183,15.57,199405
12850,69,199661,0.1721772700548172,0.001,2873,-38.56996154785156,73.57075359000001,15.56,199560
12860,69,199815,0.3921480178833008,0.001,2875,-37.236385345458984,73.56775765999998,15.56,199714
12870,69,199970,0.3234550952911377,0.001,2877,-37.36125564575195,73.45804536,15.54,199869
12880,69,200125,0.5737173557281494,0.001,2880,-34.5202751159668,73.50809572999998,15.55,200024
12890,69,200282,0.4537210464477539,0.001,2882,-36.29676818847656,73.54531186999999,15.56,200181
12900,69,200437,0.32552868127822876,0.001,2884,-36.79646682739258,73.45453429999999,15.54,200336
12910,69,200591,0.24777096509933472,0.001,2886,-38.7473030090332,73.3941094,15.53,200490
12920,69,200746,0.3765241503715515,0.001,2889,-36.85070037841797,73.35656768,15.52,200645
12930,69,200900,0.4401172399520874,0.001,2891,-36.59368133544922,73.31170264000001,15.51,200799
12940,69,201055,0.24224774539470673,0.001,2893,-38.70319366455078,73.21821121,15.49,200954
12950,69,201211,0.4250190854072571,0.001,2895,-39.53388977050781,73.26716665999999,15.5,201110
12960,69,201369,0.2620318531990051,0.001,2897,-38.61971664428711,73.46380211,15.54,201268
12970,69,201524,0.383052259683609,0.001,2900,-38.45364761352539,73.47330363,15.54,201423
12980,69,201677,0.4371238350868225,0.001,2902,-36.29088592529297,73.37649593,15.52,201576
12990,69,201833,0.4905903935432434,0.001,2904,-34.74387741088867,73.32777554,15.51,201732
13000,69,201990,0.3706686198711395,0.001,2906,-37.38969421386719,73.41116422,15.53,201889
13010,69,202145,0.1392202377319336,0.001,2909,-38.347251892089844,73.46180252,15.54,202044
13020,69,202303,0.2624421715736389,0.001,2911,-37.56446075439453,73.59592882000001,15.57,202202
13030,69,202462,0.474972665309906,0.001,2913,-37.14177322387695,73.83022185,15.62,202361
13040,69,202619,0.2928481996059418,0.001,2916,-38.07233428955078,73.92898555999999,15.64,202518
13050,69,202775,0.5929257869720459,0.001,2918,-37.020729064941406,73.92817704999999,15.64,202674
13060,69,202928,0.3317616283893585,0.001,2920,-37.66322326660156,73.68478137000002,15.59,202827
13070,69,203083,0.6000688672065735,0.001,2922,-38.39229965209961,73.67625292,15.59,202982
13080,69,203236,0.37083521485328674,0.001,2925,-36.12652587890625,73.68190982,15.59,203135
13090,69,203393,0.3111472725868225,0.001,2927,-37.84381103515625,73.73100226000001,15.6,203292
13100,69,203550,0.40411752462387085,0.001,2929,-40.82946014404297,73.74634777,15.6,203449
13110,69,203704,0.37989914417266846,0.001,2932,-37.35244369506836,73.69674989,15.59,203603
13120,69,203858,0.5119326710700989,0.001,2934,-38.668704986572266,73.51011961999998,15.55,203757
13130,69,204012,0.21320250630378723,0.001,2936,-38.556968688964844,73.26939785000002,15.5,203911
13140,69,204167,0.37135469913482666,0.001,2938,-39.19253158569336,73.16810596,15.48,204066
13150,69,204320,0.39889755845069885,0.001,2940,-37.927833557128906,73.02476156,15.45,204219
13160,69,204476,0.44618719816207886,0.001,2943,-37.546966552734375,73.16382662999999,15.48,204375
13170,69,204634,0.41988468170166016,0.001,2945,-36.670257568359375,73.31683917000001,15.51,204533
13180,69,204786,0.26521867513656616,0.001,2947,-39.78938293457031,73.26614092000001,15.5,204685
13190,69,204942,0.42110371589660645,0.001,2950,-36.949119567871094,73.22389853,15.49,204841
13200,69,205097,0.2653762400150299,0.001,2952,-37.93831253051758,73.12403013,15.47,204996
13210,69,205252,0.46564123034477234,0.001,2954,-34.43467712402344,73.18234905,15.48,205151
13220,69,205408,0.23750942945480347,0.001,2956,-40.233314514160156,73.27357019,15.5,205307
13230,69,205566,0.3056192994117737,0.001,2959,-38.670650482177734,73.46551179,15.54,205465
13240,69,205724,0.4361891746520996,0.001,2961,-37.55693817138672,73.621195,15.57,205623
13250,69,205879,0.5469327569007874,0.001,2963,-36.010047912597656,73.71937975,15.59,205778
13260,69,206034,0.2903251349925995,0.001,2965,-36.526123046875,73.67836405999999,15.58,205933
13270,69,206192,0.30392923951148987,0.001,2967,-37.461212158203125,73.67625866999998,15.58,206091
13280,69,206349,0.2671917974948883,0.001,2970,-38.93759536743164,73.91454295999999,15.63,206248
13290,69,206504,0.491982102394104,0.001,2972,-38.221275329589844,73.86742177,15.62,206403
13300,69,206657,0.38779813051223755,0.001,2974,-35.91659927368164,73.76875908999999,15.6,206556
13310,69,206813,0.4166565537452698,0.001,2977,-35.90471267700195,73.80943164,15.61,206712
13320,69,206969,0.4465184211730957,0.001,2979,-37.17510986328125,73.81214433000001,15.61,206868
13330,69,207123,0.2563960552215576,0.001,2981,-38.331138610839844,73.63183454000001,15.57,207022
13340,69,207275,0.2950906455516815,0.001,2983,-36.1957893371582,73.34023898,15.51,207174
13350,69,207430,0.3719741404056549,0.001,2985,-37.033897399902344,73.33742954,15.51,207329
13360,69,207586,0.32574203610420227,0.001,2987,-37.78030014038086,73.37774508,15.52,207485
13370,69,207742,0.2423747479915619,0.001,2990,-38.22201919555664,73.28360056000001,15.5,207641
13380,69,207900,0.47737786173820496,0.001,2992,-37.201988220214844,73.33321362999999,15.51,207799
13390,69,208055,0.4416240453720093,0.001,2994,-35.68251037597656,73.33496525000001,15.51,207954
13400,69,208210,0.36596742272377014,0.001,2997,-36.10784149169922,73.43587163000001,15.53,208109
13410,69,208364,0.29997867345809937,0.001,2999,-39.434085845947266,73.34131597000001,15.51,208263
13420,69,208518,0.5000465512275696,0.001,3001,-36.193580627441406,73.24197320999998,15.49,208417
13430,69,208671,0.29859215021133423,0.001,3003,-37.678131103515625,73.18264148000002,15.48,208570
13440,69,208825,0.31771647930145264,0.001,3005,-35.985633850097656,73.27298513000001,15.5,208724
13450,69,208979,0.29771918058395386,0.001,3007,-35.807334899902344,73.23077001,15.49,208878
13460,69,209136,0.48369139432907104,0.001,3010,-34.188011169433594,73.28649838,15.5,209035
13470,69,209291,0.43905922770500183,0.001,3012,-34.538944244384766,73.24169397000001,15.49,209190
13480,69,209445,0.26934492588043213,0.001,3014,-35.76141357421875,73.04484286,15.45,209344
13490,69,209602,0.4719359874725342,0.001,3016,-35.81563949584961,73.13891411,15.47,209501
13500,69,209757,0.3620123863220215,0.001,3018,-35.43376922607422,73.13688109,15.47,209656
13510,69,209912,0.507897675037384,0.001,3021,-37.996742248535156,73.18511142,15.48,209811
13520,69,210068,0.3672754764556885,0.001,3023,-38.751976013183594,73.28832116000001,15.5,209967
13530,69,210225,0.4386536478996277,0.001,3025,-36.6871337890625,73.48989162000001,15.54,210124
13540,69,210380,0.24032579362392426,0.001,3028,-39.407814025878906,73.54231141,15.55,210279
13550,69,210534,0.24557602405548096,0.001,3030,-36.322509765625,73.53827625000002,15.55,210433
13560,69,210689,0.539321780204773,0.001,3032,-35.092437744140625,73.44041098999999,15.53,210588
13570,69,210844,0.36081475019454956,0.001,3034,-37.829872131347656,73.43441007,15.53,210743
13580,69,211000,0.47620558738708496,0.001,3036,-36.1743049621582,73.53248224,15.55,210899
13590,69,211156,0.287722110748291,0.001,3038,-39.495052337646484,73.47556888,15.54,211055
13600,69,211312,0.5120061635971069,0.001,3041,-38.07098388671875,73.51883350000001,15.55,211211
13610,69,211466,0.3120482265949249,0.001,3043,-36.76594161987305,73.473082,15.54,211365
13620,69,211621,0.27115708589553833,0.001,3045,-35.660892486572266,73.42528025,15.53,211520
13630,69,211778,0.3159756660461426,0.001,3047,-37.3375358581543,73.42038905,15.53,211677
13640,69,211933,0.40119025111198425,0.001,3050,-35.809783935546875,73.41198957,15.53,211832
13650,69,212090,0.4439847469329834,0.001,3052,-36.693878173828125,73.55089937000001,15.56,211989
13660,69,212244,0.5114160776138306,0.001,3054,-37.6848258972168,73.50227617,15.55,212143
13670,69,212398,0.3014844059944153,0.001,3056,-38.09271240234375,73.45791439,15.54,212297
13680,69,212554,0.4671775996685028,0.001,3058,-36.84168243408203,73.46140684,15.54,212453
13690,69,212709,0.30556753277778625,0.001,3061,-37.156246185302734,73.42215333,15.53,212608
13700,69,212864,0.3643512725830078,0.001,3063,-37.28550720214844,73.37886135000001,15.52,212763
13710,69,213020,0.20372581481933594,0.001,3065,-39.83330535888672,73.47086688,15.54,212919
13720,69,213178,0.32032957673072815,0.001,3067,-39.380210876464844,73.6066635,15.57,213077
13730,69,213333,0.34078454971313477,0.001,3070,-36.71495056152344,73.51378491999999,15.55,213232
13740,69,213490,0.3215382695198059,0.001,3072,-38.28175354003906,73.61780326,15.57,213389
13750,69,213647,0.3705316185951233,0.001,3074,-39.28601837158203,73.62803106,15.57,213546
13760,69,213803,0.4372577369213104,0.001,3076,-36.571922302246094,73.72724585,15.59,213702
