time/time_elapsed,train/n_updates,time/fps,time/episodes,rollout/ep_len_mean,train/learning_rate,rollout/ep_rew_mean,train/critic_loss,time/total_timesteps,train/actor_loss
22669,365949,16,10680,34.44,0.001,161.77496777,0.19296720623970032,366050,-71.75892639160156
22673,366292,16,10690,34.42,0.001,161.62455930000002,0.17331649363040924,366393,-72.11128997802734
22676,366636,16,10700,34.39,0.001,161.38496428,0.23025745153427124,366737,-71.75992584228516
22679,366979,16,10710,34.37,0.001,161.32260575,0.21619218587875366,367080,-72.62068176269531
22682,367323,16,10720,34.37,0.001,161.35759444,0.4380103349685669,367424,-73.0120849609375
22685,367666,16,10730,34.39,0.001,161.50288998,0.23009538650512695,367767,-73.2796630859375
22688,368008,16,10740,34.37,0.001,161.36607518999998,0.1863468885421753,368109,-70.85543823242188
22691,368350,16,10750,34.35,0.001,161.21014050999997,0.27389007806777954,368451,-74.92387390136719
22695,368690,16,10760,34.31,0.001,161.02921393,0.22580133378505707,368791,-75.1163330078125
22698,369034,16,10770,34.29,0.001,160.99464974,0.13661329448223114,369135,-76.64642333984375
22701,369377,16,10780,34.28,0.001,160.91046873,0.2964407801628113,369478,-68.25687408447266
22704,369720,16,10790,34.28,0.001,160.97916562,0.36999380588531494,369821,-71.72892761230469
22708,370065,16,10800,34.29,0.001,161.02635526999998,0.2966691851615906,370166,-72.86082458496094
22711,370406,16,10810,34.27,0.001,160.95403349999998,0.24248769879341125,370507,-70.4783935546875
22714,370752,16,10820,34.29,0.001,161.01010237,0.18354389071464539,370853,-70.06964111328125
22717,371096,16,10830,34.3,0.001,161.06553449999998,0.19117048382759094,371197,-73.91854858398438
22720,371440,16,10840,34.32,0.001,161.21869602,0.21979664266109467,371541,-70.26307678222656
22724,371782,16,10850,34.32,0.001,161.24573209000002,0.1957903504371643,371883,-74.4541015625
22727,372126,16,10860,34.36,0.001,161.44191202999997,0.1547236442565918,372227,-69.19537353515625
22730,372470,16,10870,34.36,0.001,161.33752446000003,0.1821056604385376,372571,-73.52670288085938
22733,372816,16,10880,34.39,0.001,161.50742062999998,0.18604177236557007,372917,-69.82666778564453
22736,373163,16,10890,34.43,0.001,161.74940839,0.24400055408477783,373264,-66.28680419921875
22740,373506,16,10900,34.41,0.001,161.62063593000002,0.14436927437782288,373607,-76.09184265136719
22743,373847,16,10910,34.41,0.001,161.5246267,0.25595200061798096,373948,-71.07608032226562
22746,374192,16,10920,34.4,0.001,161.44223313999998,0.18260052800178528,374293,-73.66999816894531
22749,374538,16,10930,34.42,0.001,161.58144352000002,0.19058990478515625,374639,-71.01619720458984
22752,374881,16,10940,34.41,0.001,161.54359911,0.26737481355667114,374982,-71.48368835449219
22756,375223,16,10950,34.41,0.001,161.56961187999997,0.17504647374153137,375324,-73.80330657958984
22759,375568,16,10960,34.42,0.001,161.6471698,0.19889608025550842,375669,-73.71735382080078
22762,375914,16,10970,34.44,0.001,161.84587481999998,0.22262394428253174,376015,-66.56782531738281
22765,376259,16,10980,34.43,0.001,161.73832087,0.2047887146472931,376360,-76.02622985839844
22768,376601,16,10990,34.38,0.001,161.45976725,0.2973274290561676,376702,-71.52696228027344
22771,376945,16,11000,34.39,0.001,161.59025103,0.30807986855506897,377046,-69.90788269042969
22774,377289,16,11010,34.42,0.001,161.78794476,0.2743833363056183,377390,-71.2930908203125
22778,377635,16,11020,34.43,0.001,161.83448838,0.35974106192588806,377736,-70.1075210571289
22781,377980,16,11030,34.42,0.001,161.68906273,0.1986834704875946,378081,-67.6196517944336
22784,378324,16,11040,34.43,0.001,161.67567981000002,0.21146869659423828,378425,-67.07502746582031
22787,378668,16,11050,34.45,0.001,161.78183517,0.22074800729751587,378769,-74.4288101196289
22790,379013,16,11060,34.45,0.001,161.76282183,0.19909214973449707,379114,-68.08403015136719
22794,379355,16,11070,34.41,0.001,161.45922974999996,0.23334962129592896,379456,-69.14009857177734
22797,379697,16,11080,34.38,0.001,161.31505224000003,0.25627610087394714,379798,-71.28577423095703
22800,380039,16,11090,34.38,0.001,161.29891886,0.28997594118118286,380140,-69.34260559082031
22803,380382,16,11100,34.37,0.001,161.19769209,0.2288372814655304,380483,-67.63903045654297
22806,380725,16,11110,34.36,0.001,161.08448766,0.25189194083213806,380826,-71.29064178466797
22809,381068,16,11120,34.33,0.001,160.97089266,0.12414933741092682,381169,-71.40866088867188
22812,381411,16,11130,34.31,0.001,160.87599196,0.30646568536758423,381512,-71.64863586425781
22816,381754,16,11140,34.3,0.001,160.85866711,0.2176811695098877,381855,-68.54141998291016
22819,382096,16,11150,34.28,0.001,160.66449944,0.14846530556678772,382197,-74.34366607666016
22822,382438,16,11160,34.25,0.001,160.53427527000002,0.21949061751365662,382539,-70.26971435546875
22825,382780,16,11170,34.25,0.001,160.58512181000003,0.21284416317939758,382881,-73.00629425048828
22828,383124,16,11180,34.27,0.001,160.69459404999998,0.2143249660730362,383225,-74.755615234375
22831,383469,16,11190,34.3,0.001,160.83612487,0.1729157567024231,383570,-70.72980499267578
22835,383815,16,11200,34.33,0.001,160.99374569,0.17364317178726196,383916,-71.14012908935547
22838,384159,16,11210,34.34,0.001,161.03704005999998,0.23277868330478668,384260,-69.88203430175781
22841,384501,16,11220,34.33,0.001,161.0046485,0.2879832983016968,384602,-69.69966888427734
22844,384845,16,11230,34.34,0.001,161.11115431999997,0.3061879277229309,384946,-75.22496795654297
22847,385190,16,11240,34.36,0.001,161.17907958,0.5928614139556885,385291,-67.29064178466797
22850,385533,16,11250,34.37,0.001,161.21814504,0.24095219373703003,385634,-68.77014923095703
22853,385874,16,11260,34.36,0.001,161.14057676999997,0.26118576526641846,385975,-77.13494873046875
22856,386219,16,11270,34.39,0.001,161.28268209,0.25326475501060486,386320,-66.34587860107422
22860,386563,16,11280,34.39,0.001,161.25070438999998,0.3898712992668152,386664,-75.21646118164062
22863,386909,16,11290,34.4,0.001,161.3322607,0.19081901013851166,387010,-72.13436126708984
22866,387253,16,11300,34.38,0.001,161.19637862,0.3903193473815918,387354,-69.86221313476562
22869,387598,16,11310,34.39,0.001,161.31587227000003,0.20973816514015198,387699,-72.28365325927734
22874,387942,16,11320,34.41,0.001,161.36984889000001,0.2516409158706665,388043,-69.06159210205078
22877,388287,16,11330,34.42,0.001,161.46576507,0.40371042490005493,388388,-72.13398742675781
22880,388630,16,11340,34.4,0.001,161.37969758,0.5877532958984375,388731,-71.51176452636719
22884,388973,17,11350,34.4,0.001,161.43191948,0.15650790929794312,389074,-75.10462951660156
22887,389319,17,11360,34.45,0.001,161.71083949,0.4448237717151642,389420,-72.0058822631836
22890,389663,17,11370,34.44,0.001,161.73501038,0.19059988856315613,389764,-71.27633666992188
22893,390009,17,11380,34.46,0.001,161.85839174999998,0.2149985134601593,390110,-74.60304260253906
22897,390353,17,11390,34.44,0.001,161.70978619,0.37072092294692993,390454,-73.87275695800781
22900,390698,17,11400,34.45,0.001,161.76596298,0.26536208391189575,390799,-69.53175354003906
22903,391040,17,11410,34.42,0.001,161.61483852,0.2724546790122986,391141,-69.49329376220703
22906,391384,17,11420,34.42,0.001,161.66719579,0.14636963605880737,391485,-71.25606536865234
22909,391727,17,11430,34.4,0.001,161.49659382,0.16845065355300903,391828,-75.96247863769531
22912,392070,17,11440,34.4,0.001,161.54054093,0.14717522263526917,392171,-71.57923889160156
22916,392416,17,11450,34.43,0.001,161.77174302,0.23732508718967438,392517,-68.93916320800781
22919,392763,17,11460,34.44,0.001,161.82667934,0.3113572597503662,392864,-72.18922424316406
22922,393108,17,11470,34.45,0.001,161.80694554,0.28638651967048645,393209,-74.08088684082031
22926,393449,17,11480,34.4,0.001,161.57330613,0.16043731570243835,393550,-73.17417907714844
22929,393789,17,11490,34.36,0.001,161.33952895999997,0.21663442254066467,393890,-71.39302062988281
22932,394129,17,11500,34.31,0.001,161.08076711,0.17101319134235382,394230,-73.31008911132812
22935,394474,17,11510,34.34,0.001,161.20297373,0.6242852807044983,394575,-71.788330078125
22938,394818,17,11520,34.34,0.001,161.16803817000002,0.6364172697067261,394919,-71.00791931152344
22941,395163,17,11530,34.36,0.001,161.25423493,0.3026115894317627,395264,-72.56489562988281
22944,395507,17,11540,34.37,0.001,161.24637235,0.2532218396663666,395608,-71.12264251708984
22947,395848,17,11550,34.32,0.001,160.92355809,0.1585204005241394,395949,-73.34814453125
22950,396191,17,11560,34.28,0.001,160.7182222,0.2459380030632019,396292,-74.14411926269531
22953,396535,17,11570,34.27,0.001,160.67437407,0.1848480999469757,396636,-71.39215087890625
22956,396881,17,11580,34.32,0.001,160.91940977,0.23074761033058167,396982,-68.6649398803711
22959,397224,17,11590,34.35,0.001,161.1533297,0.1555611789226532,397325,-75.76988983154297
22963,397568,17,11600,34.39,0.001,161.34048808999998,0.2592669129371643,397669,-71.5284423828125
22966,397914,17,11610,34.4,0.001,161.45653497,0.26363271474838257,398015,-70.40618133544922
22969,398258,17,11620,34.4,0.001,161.40773366,0.10105881094932556,398359,-67.65929412841797
22972,398601,17,11630,34.38,0.001,161.31213888,0.33627310395240784,398702,-69.93778991699219
22975,398943,17,11640,34.36,0.001,161.26470516999998,0.2586790919303894,399044,-69.75115966796875
22978,399287,17,11650,34.39,0.001,161.40759013000002,0.24570275843143463,399388,-71.2289810180664
22982,399630,17,11660,34.39,0.001,161.36418466,0.2537934184074402,399731,-71.48645782470703
22985,399973,17,11670,34.38,0.001,161.32233749000002,0.16332069039344788,400074,-71.75965881347656
22988,400315,17,11680,34.34,0.001,161.13636938000002,0.15590491890907288,400416,-74.34319305419922
22991,400657,17,11690,34.33,0.001,161.10459432,0.2721596956253052,400758,-69.05528259277344
22994,401000,17,11700,34.32,0.001,161.13845299000002,0.16610820591449738,401101,-71.27754211425781
22997,401342,17,11710,34.28,0.001,160.89342391000002,0.19142071902751923,401443,-68.4789047241211
23001,401687,17,11720,34.29,0.001,161.03157285,0.25050845742225647,401788,-70.54411315917969
23004,402029,17,11730,34.28,0.001,160.96676530999997,0.2106253206729889,402130,-71.54734802246094
23007,402371,17,11740,34.28,0.001,160.97901299,0.3084733188152313,402472,-74.62881469726562
23010,402718,17,11750,34.31,0.001,161.16842782,0.23990148305892944,402819,-69.87864685058594
23014,403062,17,11760,34.32,0.001,161.25261486,0.2279452383518219,403163,-74.9563217163086
23017,403406,17,11770,34.33,0.001,161.28047392,0.29949796199798584,403507,-70.7308349609375
23020,403748,17,11780,34.33,0.001,161.30091357999999,0.19421276450157166,403849,-72.89108276367188
23023,404093,17,11790,34.36,0.001,161.46461246,0.2156633883714676,404194,-70.40862274169922
23027,404436,17,11800,34.36,0.001,161.40246589,0.20668451488018036,404537,-71.8764877319336
23030,404778,17,11810,34.36,0.001,161.43243556,0.153100848197937,404879,-73.70307159423828
23033,405119,17,11820,34.32,0.001,161.24422595,0.2375662922859192,405220,-71.19599914550781
23036,405462,17,11830,34.33,0.001,161.41536968999998,0.14406202733516693,405563,-72.13763427734375
23039,405805,17,11840,34.34,0.001,161.45996261,0.16127493977546692,405906,-70.6108627319336
23042,406150,17,11850,34.32,0.001,161.3167134,0.25435394048690796,406251,-72.16413879394531
23045,406495,17,11860,34.33,0.001,161.41975994999999,0.19097864627838135,406596,-72.945556640625
23049,406837,17,11870,34.31,0.001,161.34360936000002,0.3375856876373291,406938,-71.67342376708984
23052,407182,17,11880,34.34,0.001,161.49834687000003,0.20452776551246643,407283,-73.09954833984375
23055,407525,17,11890,34.32,0.001,161.28613645000001,0.25336378812789917,407626,-73.08040618896484
23058,407869,17,11900,34.33,0.001,161.3306968,0.2162436842918396,407970,-72.95182037353516
23061,408213,17,11910,34.35,0.001,161.45707484,0.3097997307777405,408314,-67.50420379638672
23064,408556,17,11920,34.37,0.001,161.52376615999998,0.2715119421482086,408657,-73.39608001708984
23067,408900,17,11930,34.38,0.001,161.48525246,0.6283642053604126,409001,-73.91423034667969
23070,409245,17,11940,34.4,0.001,161.55049567999998,0.27792131900787354,409346,-73.71990966796875
23073,409590,17,11950,34.4,0.001,161.47987171,0.2512149512767792,409691,-70.25907897949219
23077,409933,17,11960,34.38,0.001,161.3306387,0.21548247337341309,410034,-71.94207763671875
23080,410278,17,11970,34.41,0.001,161.44858502,0.18027424812316895,410379,-71.16475677490234
23083,410620,17,11980,34.38,0.001,161.24940324999997,0.9433663487434387,410721,-71.25228881835938
23086,410962,17,11990,34.37,0.001,161.31526424999998,0.1597656011581421,411063,-73.80014038085938
23089,411306,17,12000,34.37,0.001,161.31953192999998,0.21424731612205505,411407,-71.22720336914062
23092,411647,17,12010,34.34,0.001,161.06342770999998,0.21272706985473633,411748,-71.47760772705078
23095,411990,17,12020,34.34,0.001,161.04015468,0.22413471341133118,412091,-71.54953002929688
23099,412334,17,12030,34.34,0.001,161.05925850999998,0.20424994826316833,412435,-71.73554992675781
23102,412679,17,12040,34.34,0.001,160.98802667,0.2599548399448395,412780,-68.18846130371094
23105,413026,17,12050,34.36,0.001,161.19905534,0.1462702751159668,413127,-68.80607604980469
23108,413370,17,12060,34.37,0.001,161.19873268999999,0.5284425020217896,413471,-72.07182312011719
23111,413714,17,12070,34.36,0.001,161.22359188000001,0.6757787466049194,413815,-71.90454864501953
23114,414055,17,12080,34.35,0.001,161.16608592999998,0.25067445635795593,414156,-72.40303802490234
23117,414399,17,12090,34.37,0.001,161.25504790000002,0.21737845242023468,414500,-68.57400512695312
23121,414743,17,12100,34.37,0.001,161.31379979000002,0.3223976194858551,414844,-70.55548095703125
23124,415089,17,12110,34.42,0.001,161.61475219,0.30030643939971924,415190,-76.35893249511719
23127,415432,17,12120,34.42,0.001,161.57040382,0.18348883092403412,415533,-67.69525146484375
23130,415776,17,12130,34.42,0.001,161.57408525,0.23763813078403473,415877,-72.86719512939453
23133,416120,17,12140,34.41,0.001,161.59560158,0.2548016607761383,416221,-75.73667907714844
23137,416460,18,12150,34.34,0.001,161.19230823,0.32908323407173157,416561,-76.06362915039062
23140,416802,18,12160,34.32,0.001,161.11251327999997,0.3082578778266907,416903,-69.2783203125
23143,417143,18,12170,34.29,0.001,160.88397841,0.26881903409957886,417244,-72.31163024902344
23146,417486,18,12180,34.31,0.001,161.01756744,0.21080510318279266,417587,-74.93597412109375
23149,417829,18,12190,34.3,0.001,160.91135937,0.4011305868625641,417930,-70.95660400390625
23152,418173,18,12200,34.3,0.001,160.84305118,0.19283224642276764,418274,-72.87681579589844
23155,418517,18,12210,34.28,0.001,160.75523385999998,0.15371811389923096,418618,-75.50883483886719
23159,418862,18,12220,34.3,0.001,160.9017188,0.1592119038105011,418963,-72.81495666503906
23162,419204,18,12230,34.28,0.001,160.76048809000002,0.16812069714069366,419305,-73.294677734375
23165,419548,18,12240,34.28,0.001,160.75312588,0.20222458243370056,419649,-71.38470458984375
23168,419889,18,12250,34.29,0.001,160.83970016,0.2885647714138031,419990,-70.94392395019531
23171,420232,18,12260,34.3,0.001,160.93766418000004,0.20044465363025665,420333,-70.74801635742188
23174,420576,18,12270,34.33,0.001,161.12816675,0.3195043206214905,420677,-72.24054718017578
23178,420919,18,12280,34.33,0.001,161.13458208999998,0.21137705445289612,421020,-72.61064910888672
23181,421262,18,12290,34.33,0.001,161.11540953000002,0.15356755256652832,421363,-74.24221801757812
23184,421604,18,12300,34.31,0.001,160.97187954999998,0.26621854305267334,421705,-72.55427551269531
23187,421945,18,12310,34.28,0.001,160.77579052,0.24275541305541992,422046,-69.37747192382812
23190,422292,18,12320,34.3,0.001,160.90245521999998,0.20568493008613586,422393,-71.54107666015625
23193,422636,18,12330,34.32,0.001,161.0519826,0.24841523170471191,422737,-72.25120544433594
23196,422980,18,12340,34.32,0.001,161.06636896,0.15222308039665222,423081,-76.56749725341797
23199,423325,18,12350,34.36,0.001,161.21665115,0.2063770890235901,423426,-72.9774169921875
23202,423671,18,12360,34.39,0.001,161.35708766999997,0.22657154500484467,423772,-69.47455596923828
23205,424016,18,12370,34.4,0.001,161.35761048,0.1755448877811432,424117,-73.30431365966797
23208,424362,18,12380,34.43,0.001,161.52425158000003,0.15651467442512512,424463,-68.08119201660156
23211,424703,18,12390,34.41,0.001,161.44442476999998,0.17056217789649963,424804,-71.05447387695312
23215,425046,18,12400,34.42,0.001,161.5487616,0.1354149878025055,425147,-69.24969482421875
23218,425388,18,12410,34.43,0.001,161.64077325000002,0.3637031018733978,425489,-70.01953125
23221,425730,18,12420,34.38,0.001,161.32430961,0.2687987685203552,425831,-71.07556915283203
23224,426073,18,12430,34.37,0.001,161.23274536,0.23381741344928741,426174,-71.30830383300781
23228,426416,18,12440,34.36,0.001,161.1511223,0.1813471019268036,426517,-71.9961929321289
23231,426762,18,12450,34.37,0.001,161.2530886,0.2632576823234558,426863,-71.8904037475586
23234,427105,18,12460,34.34,0.001,161.05585963000001,0.13754069805145264,427206,-70.97081756591797
23237,427452,18,12470,34.36,0.001,161.23395707999998,0.9811536073684692,427553,-72.66969299316406
23240,427793,18,12480,34.31,0.001,160.93945771999998,0.411784291267395,427894,-67.44989013671875
23243,428140,18,12490,34.37,0.001,161.25949643,0.3139421343803406,428241,-68.88107299804688
23246,428486,18,12500,34.4,0.001,161.40542807,0.2264266014099121,428587,-74.88338470458984
23249,428831,18,12510,34.43,0.001,161.53460485,0.28602075576782227,428932,-67.9812240600586
23253,429177,18,12520,34.47,0.001,161.766652,2.441800594329834,429278,-72.86131286621094
23256,429519,18,12530,34.46,0.001,161.70261434,0.18259508907794952,429620,-69.93357849121094
23259,429862,18,12540,34.46,0.001,161.73460739,0.36097297072410583,429963,-69.86227416992188
23262,430205,18,12550,34.43,0.001,161.57420775,0.3043028712272644,430306,-69.83574676513672
23265,430550,18,12560,34.45,0.001,161.65449482000002,0.677066445350647,430651,-72.5499038696289
23268,430892,18,12570,34.4,0.001,161.33529760000002,0.22220906615257263,430993,-70.62342071533203
23271,431235,18,12580,34.42,0.001,161.46480284,0.23111355304718018,431336,-68.53732299804688
23274,431577,18,12590,34.37,0.001,161.23584038,0.21861708164215088,431678,-71.89283752441406
23278,431924,18,12600,34.38,0.001,161.30400092,0.20426499843597412,432025,-74.6881332397461
23281,432268,18,12610,34.37,0.001,161.24568102,0.1772322654724121,432369,-72.56124114990234
23284,432611,18,12620,34.34,0.001,161.13150779999995,0.15949013829231262,432712,-73.34026336669922
23287,432954,18,12630,34.35,0.001,161.23171697,0.29089468717575073,433055,-72.09246826171875
23290,433294,18,12640,34.32,0.001,161.08172738,0.23374013602733612,433395,-70.8144302368164
23293,433637,18,12650,34.32,0.001,161.07538590000001,0.21607740223407745,433738,-74.60718536376953
23296,433980,18,12660,34.3,0.001,161.0019939,0.15813252329826355,434081,-69.45354461669922
23299,434323,18,12670,34.31,0.001,161.02458424,0.23557855188846588,434424,-66.2760009765625
23303,434665,18,12680,34.3,0.001,161.00459534,0.13620546460151672,434766,-71.68859100341797
23306,435008,18,12690,34.31,0.001,160.96981169999998,0.26376229524612427,435109,-72.48863220214844
23309,435353,18,12700,34.29,0.001,160.88451009,0.15061748027801514,435454,-71.98149108886719
23312,435695,18,12710,34.27,0.001,160.74472595,0.29686784744262695,435796,-74.97907257080078
23316,436042,18,12720,34.31,0.001,160.87513340000004,0.22455206513404846,436143,-70.69953918457031
23319,436386,18,12730,34.32,0.001,160.90614746,0.24514010548591614,436487,-68.53300476074219
23322,436731,18,12740,34.37,0.001,161.16028584000003,0.17109915614128113,436832,-71.59616088867188
23325,437075,18,12750,34.38,0.001,161.23368188999999,0.180557981133461,437176,-67.24972534179688
23328,437418,18,12760,34.38,0.001,161.25718958,0.21610932052135468,437519,-76.47314453125
23332,437761,18,12770,34.38,0.001,161.36241244999997,0.24528422951698303,437862,-74.34015655517578
23335,438105,18,12780,34.4,0.001,161.45384930999998,0.1962488293647766,438206,-69.1294937133789
23338,438448,18,12790,34.4,0.001,161.53277133000003,0.33908480405807495,438549,-68.9651107788086
23342,438791,18,12800,34.38,0.001,161.35928308,0.25917601585388184,438892,-72.38922119140625
23345,439133,18,12810,34.38,0.001,161.36297821999997,0.15665662288665771,439234,-69.41661071777344
23348,439474,18,12820,34.32,0.001,161.07018161000002,0.32917118072509766,439575,-73.59481811523438
23352,439816,18,12830,34.3,0.001,160.97782359,0.23626303672790527,439917,-71.81527709960938
23355,440159,18,12840,34.28,0.001,160.87751984000002,0.16036781668663025,440260,-73.49816131591797
23358,440506,18,12850,34.31,0.001,161.03714551,0.13543766736984253,440607,-69.4019775390625
23361,440851,18,12860,34.33,0.001,161.18765142,0.20058250427246094,440952,-74.90473937988281
23365,441195,18,12870,34.34,0.001,161.22528298,0.14653562009334564,441296,-73.65078735351562
23368,441539,18,12880,34.34,0.001,161.20807702000005,0.25393080711364746,441640,-70.5101089477539
23371,441881,18,12890,34.33,0.001,161.0973042,0.17859774827957153,441982,-71.72528839111328
23374,442226,18,12900,34.35,0.001,161.23284748,0.13950017094612122,442327,-73.52214050292969
23378,442570,18,12910,34.37,0.001,161.37631189,0.2785652279853821,442671,-71.29135131835938
23381,442916,18,12920,34.42,0.001,161.67821062000002,0.24473772943019867,443017,-71.40292358398438
23384,443259,18,12930,34.43,0.001,161.70135848,0.1956081986427307,443360,-65.84504699707031
23388,443603,18,12940,34.44,0.001,161.66650996,0.21413278579711914,443704,-72.12371826171875
23391,443950,18,12950,34.44,0.001,161.61917564,0.15803490579128265,444051,-71.23464965820312
23394,444295,18,12960,34.44,0.001,161.63700058,0.11326732486486435,444396,-72.03144836425781
23397,444638,19,12970,34.43,0.001,161.59957287999998,0.27880966663360596,444739,-71.38154602050781
23401,444982,19,12980,34.43,0.001,161.5913736,0.4358711540699005,445083,-67.0628662109375
23404,445325,19,12990,34.44,0.001,161.66064338000004,0.18831294775009155,445426,-77.39005279541016
23407,445666,19,13000,34.4,0.001,161.49206318999998,0.28953343629837036,445767,-73.25592041015625
23410,446009,19,13010,34.39,0.001,161.45238215,0.186113178730011,446110,-73.46229553222656
23413,446355,19,13020,34.39,0.001,161.46303666,0.21919667720794678,446456,-74.08521270751953
23417,446698,19,13030,34.39,0.001,161.51878533000001,0.1550864577293396,446799,-71.24697875976562
23420,447043,19,13040,34.4,0.001,161.66348279,0.2046518325805664,447144,-68.32647705078125
23423,447388,19,13050,34.38,0.001,161.53206985999998,0.2562086582183838,447489,-70.91404724121094
23426,447732,19,13060,34.37,0.001,161.43527670999998,0.27612167596817017,447833,-69.1528549194336
23430,448074,19,13070,34.36,0.001,161.3536213,0.22594323754310608,448175,-70.10684204101562
23433,448418,19,13080,34.36,0.001,161.33824307999998,0.24578630924224854,448519,-69.43900299072266
23436,448765,19,13090,34.4,0.001,161.63378875,0.1986377239227295,448866,-71.2474365234375
23439,449104,19,13100,34.38,0.001,161.50783149000003,0.13370582461357117,449205,-71.8277587890625
23442,449448,19,13110,34.39,0.001,161.59236978,0.17758947610855103,449549,-72.9549560546875
23446,449793,19,13120,34.38,0.001,161.5023894,0.2345060408115387,449894,-70.62449645996094
23449,450136,19,13130,34.38,0.001,161.39573922000002,0.21511942148208618,450237,-66.2059326171875
23452,450481,19,13140,34.38,0.001,161.37559433,0.19884735345840454,450582,-71.41685485839844
23455,450824,19,13150,34.36,0.001,161.25345310999998,0.1606043577194214,450925,-73.14991760253906
23459,451169,19,13160,34.37,0.001,161.26468087,0.2355116903781891,451270,-69.82778930664062
23462,451514,19,13170,34.4,0.001,161.45197223000002,0.1813088059425354,451615,-74.73535919189453
23465,451860,19,13180,34.42,0.001,161.57293395,0.23298785090446472,451961,-69.93585205078125
23468,452204,19,13190,34.39,0.001,161.32654503999998,0.21245306730270386,452305,-74.94363403320312
23471,452547,19,13200,34.43,0.001,161.48236063000002,0.3399765193462372,452648,-75.35042572021484
23475,452888,19,13210,34.4,0.001,161.30981312,0.16275793313980103,452989,-75.00484466552734
23478,453232,19,13220,34.39,0.001,161.29835893,0.17273685336112976,453333,-69.08599090576172
23481,453572,19,13230,34.36,0.001,161.2583447,0.26687556505203247,453673,-63.981178283691406
23484,453916,19,13240,34.35,0.001,161.21703204,0.20259462296962738,454017,-69.6755599975586
23488,454260,19,13250,34.36,0.001,161.29123256,0.21623608469963074,454361,-68.92288970947266
23491,454605,19,13260,34.36,0.001,161.32225908,0.20876920223236084,454706,-69.3655776977539
23495,454947,19,13270,34.33,0.001,161.08987925999998,0.22411318123340607,455048,-72.9912109375
23498,455289,19,13280,34.29,0.001,160.87749565,0.15708482265472412,455390,-69.90956115722656
23501,455632,19,13290,34.28,0.001,160.80164631,0.3310282528400421,455733,-69.0253677368164
23504,455974,19,13300,34.27,0.001,160.77116642999997,0.1543397158384323,456075,-73.30296325683594
23507,456321,19,13310,34.33,0.001,161.08793977,0.21544808149337769,456422,-70.2750244140625
23511,456665,19,13320,34.33,0.001,161.06811835,0.1591547280550003,456766,-72.20338439941406
23514,457006,19,13330,34.34,0.001,161.08733823,0.20018857717514038,457107,-70.30181884765625
23517,457349,19,13340,34.33,0.001,161.06978174000002,0.23134924471378326,457450,-72.88372802734375
23520,457692,19,13350,34.32,0.001,161.04568752,0.16319836676120758,457793,-71.28691101074219
23523,458035,19,13360,34.3,0.001,160.89411836000002,0.16021214425563812,458136,-68.20443725585938
23526,458378,19,13370,34.31,0.001,160.97797070999997,0.1333395540714264,458479,-72.85841369628906
23529,458722,19,13380,34.33,0.001,161.04829486999998,0.38735684752464294,458823,-71.6240005493164
23533,459064,19,13390,34.32,0.001,161.02008238000002,0.1469297707080841,459165,-70.80140686035156
23536,459411,19,13400,34.37,0.001,161.33269754,0.2669917941093445,459512,-75.9243392944336
23539,459755,19,13410,34.34,0.001,161.13172104000003,0.2939433455467224,459856,-69.69393920898438
23542,460098,19,13420,34.33,0.001,161.12910438000003,0.17157110571861267,460199,-71.27513122558594
23545,460442,19,13430,34.36,0.001,161.28942059000002,0.20314499735832214,460543,-69.34078979492188
23549,460785,19,13440,34.36,0.001,161.21441201,0.26494160294532776,460886,-73.84880065917969
23551,461128,19,13450,34.36,0.001,161.23523827,0.5725617408752441,461229,-72.30709838867188
23554,461472,19,13460,34.37,0.001,161.31439844,0.44330769777297974,461573,-71.90599060058594
23558,461817,19,13470,34.39,0.001,161.47181297999998,0.14559639990329742,461918,-72.40522766113281
23561,462160,19,13480,34.38,0.001,161.42048868,0.21952810883522034,462261,-75.58753967285156
23564,462503,19,13490,34.39,0.001,161.50767503999998,0.28598612546920776,462604,-70.5770034790039
23567,462846,19,13500,34.35,0.001,161.27310162999999,0.13854295015335083,462947,-74.35023498535156
23570,463190,19,13510,34.35,0.001,161.28293258000002,0.16886788606643677,463291,-72.14229583740234
23574,463535,19,13520,34.37,0.001,161.37134755,0.30973657965660095,463636,-75.4495849609375
23577,463879,19,13530,34.37,0.001,161.33096235000002,0.18120616674423218,463980,-71.13915252685547
23580,464220,19,13540,34.35,0.001,161.23984228,0.1889990121126175,464321,-70.78114318847656
23583,464563,19,13550,34.35,0.001,161.18126848999998,0.2008669376373291,464664,-70.93158721923828
23587,464905,19,13560,34.33,0.001,161.06309244,0.21598681807518005,465006,-72.9374008178711
23590,465250,19,13570,34.33,0.001,161.03056341,0.13879600167274475,465351,-71.92345428466797
23593,465591,19,13580,34.31,0.001,161.00643036,0.20038557052612305,465692,-70.95446014404297
23596,465933,19,13590,34.3,0.001,160.93378094000002,0.1964612454175949,466034,-69.40007019042969
23599,466275,19,13600,34.29,0.001,160.8870283,0.11792862415313721,466376,-70.99132537841797
23602,466617,19,13610,34.27,0.001,160.78140902999996,0.1826237440109253,466718,-69.835693359375
23605,466961,19,13620,34.26,0.001,160.70878893,0.1611304134130478,467062,-72.9642333984375
23608,467308,19,13630,34.29,0.001,160.90814374,0.23345789313316345,467409,-71.11921691894531
23612,467651,19,13640,34.31,0.001,161.11336052000001,0.16354027390480042,467752,-74.4825439453125
