time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,time/episodes,rollout/ep_len_mean,train/critic_loss,time/fps,train/n_updates,train/learning_rate
159301,2329,70.36829458,-38.22138214111328,10710,14.88,0.08745914697647095,68,159200,0.001
159449,2331,70.32409204,-37.40022277832031,10720,14.87,0.15174207091331482,68,159348,0.001
159597,2333,70.41750124,-37.02105712890625,10730,14.89,0.14998839795589447,68,159496,0.001
159746,2335,70.51088349999999,-35.313331604003906,10740,14.91,0.1730501651763916,68,159645,0.001
159894,2337,70.42105754,-34.42131042480469,10750,14.89,0.4886004328727722,68,159793,0.001
160043,2339,70.37580045,-35.90613555908203,10760,14.88,0.01995016075670719,68,159942,0.001
160193,2342,70.36408542,-34.946598052978516,10770,14.88,0.08873890340328217,68,160092,0.001
160343,2344,70.4117209,-35.49645233154297,10780,14.89,0.08991801738739014,68,160242,0.001
160492,2346,70.42708126000001,-36.90999984741211,10790,14.89,0.0941966325044632,68,160391,0.001
160638,2348,70.23822144000002,-35.49046325683594,10800,14.85,0.10444346815347672,68,160537,0.001
160786,2350,70.23162354,-35.36002731323242,10810,14.85,0.15849745273590088,68,160685,0.001
160935,2352,70.27491712,-38.06043243408203,10820,14.86,0.1500636637210846,68,160834,0.001
161085,2354,70.36936018,-37.29936981201172,10830,14.88,0.17704907059669495,68,160984,0.001
161233,2357,70.32184203000001,-36.623252868652344,10840,14.87,0.028686020523309708,68,161132,0.001
161383,2359,70.41916809,-36.089046478271484,10850,14.89,0.29095348715782166,68,161282,0.001
161533,2361,70.46984909,-36.15656661987305,10860,14.9,0.2423451989889145,68,161432,0.001
161683,2363,70.46929043,-35.766109466552734,10870,14.9,0.15207526087760925,68,161582,0.001
161832,2365,70.42115963999998,-35.25054168701172,10880,14.89,0.2136622965335846,68,161731,0.001
161980,2367,70.36576782,-37.080841064453125,10890,14.88,0.14960885047912598,68,161879,0.001
162129,2369,70.50813456,-36.26622772216797,10900,14.91,0.0905277281999588,68,162028,0.001
162276,2371,70.46295651999999,-35.705650329589844,10910,14.9,0.24396902322769165,68,162175,0.001
162425,2373,70.45829156999999,-36.834938049316406,10920,14.9,0.28371626138687134,68,162324,0.001
162575,2375,70.44937270999999,-36.18525695800781,10930,14.9,0.21527446806430817,68,162474,0.001
162723,2377,70.45528518,-34.75447082519531,10940,14.9,0.15829315781593323,68,162622,0.001
162872,2379,70.40605255,-35.95257568359375,10950,14.89,0.15712116658687592,68,162771,0.001
163021,2382,70.35246213,-33.20806121826172,10960,14.88,0.09431938081979752,68,162920,0.001
163171,2384,70.35962363,-35.79631042480469,10970,14.88,0.11919791996479034,68,163070,0.001
163319,2386,70.3141177,-35.744590759277344,10980,14.87,0.10049386322498322,68,163218,0.001
163468,2388,70.35806321,-37.23619079589844,10990,14.88,0.14493641257286072,68,163367,0.001
163618,2390,70.40143074000001,-36.52640914916992,11000,14.89,0.10142293572425842,68,163517,0.001
163767,2392,70.4935183,-38.28374481201172,11010,14.91,0.1482294797897339,68,163666,0.001
163916,2395,70.50687648000002,-37.29478454589844,11020,14.91,0.15755292773246765,68,163815,0.001
164064,2397,70.42399753,-35.48124313354492,11030,14.89,0.215097576379776,68,163963,0.001
164214,2399,70.50900346,-36.99748611450195,11040,14.91,0.14980506896972656,68,164113,0.001
164364,2401,70.55169835000001,-37.012542724609375,11050,14.92,0.08612439781427383,68,164263,0.001
164511,2403,70.45917951,-37.182106018066406,11060,14.9,0.2906148433685303,68,164410,0.001
164661,2405,70.45112359999999,-36.556068420410156,11070,14.9,0.2288612425327301,68,164560,0.001
164808,2407,70.39324337,-35.987850189208984,11080,14.89,0.0914815217256546,68,164707,0.001
164956,2409,70.34856473,-36.836631774902344,11090,14.88,0.08816276490688324,68,164855,0.001
165106,2412,70.35186429000001,-35.98541259765625,11100,14.88,0.15014272928237915,68,165005,0.001
165254,2414,70.30363208,-35.37236785888672,11110,14.87,0.2217058539390564,68,165153,0.001
165403,2416,70.28841986,-35.73614501953125,11120,14.87,0.22944426536560059,68,165302,0.001
165549,2418,70.19583272,-36.23667907714844,11130,14.85,0.10754568874835968,68,165448,0.001
165698,2420,70.15086068999999,-37.03664016723633,11140,14.84,0.20707422494888306,68,165597,0.001
165848,2422,70.16027517999999,-35.391639709472656,11150,14.84,0.022793635725975037,68,165747,0.001
165996,2424,70.20202060000001,-36.211971282958984,11160,14.85,0.15276716649532318,68,165895,0.001
166145,2426,70.1551125,-36.95604705810547,11170,14.84,0.15500563383102417,68,166044,0.001
166295,2428,70.30884976,-37.539981842041016,11180,14.87,0.10584515333175659,68,166194,0.001
166445,2431,70.40294857999999,-35.18433380126953,11190,14.89,0.15639708936214447,68,166344,0.001
166595,2433,70.39835275,-36.02727508544922,11200,14.89,0.3339689075946808,68,166494,0.001
166744,2435,70.4478981,-36.999515533447266,11210,14.9,0.3113088011741638,68,166643,0.001
166890,2437,70.31683456,-37.03131866455078,11220,14.87,0.23154917359352112,68,166789,0.001
167040,2439,70.49901308,-36.527252197265625,11230,14.91,0.15668442845344543,68,166939,0.001
167186,2441,70.35384727,-33.59782409667969,11240,14.88,0.2291972041130066,68,167085,0.001
167335,2443,70.30151473,-34.3631477355957,11250,14.87,0.08979054540395737,68,167234,0.001
167485,2445,70.39830628,-36.761207580566406,11260,14.89,0.14878946542739868,68,167384,0.001
167634,2448,70.40600861000001,-36.6505012512207,11270,14.89,0.1459536850452423,68,167533,0.001
167784,2450,70.39946162,-35.42426300048828,11280,14.89,0.15771114826202393,68,167683,0.001
167934,2452,70.39243359,-36.758155822753906,11290,14.89,0.08719848841428757,68,167833,0.001
168082,2454,70.30159802999998,-36.209651947021484,11300,14.87,0.17166711390018463,68,167981,0.001
168231,2456,70.29795082000001,-35.79209518432617,11310,14.87,0.09453508257865906,68,168130,0.001
168381,2458,70.48317166000001,-35.79627227783203,11320,14.91,0.1585744023323059,68,168280,0.001
168530,2460,70.43371569,-36.3970832824707,11330,14.9,0.3402973711490631,68,168429,0.001
168680,2463,70.62510707,-35.54701232910156,11340,14.94,0.07699113339185715,68,168579,0.001
168828,2465,70.5839351,-35.59181213378906,11350,14.93,0.26878705620765686,68,168727,0.001
168977,2467,70.54200968,-36.86365509033203,11360,14.92,0.08523088693618774,68,168876,0.001
169126,2469,70.54021942000001,-34.68329620361328,11370,14.92,0.22629180550575256,68,169025,0.001
169276,2471,70.54908854,-35.2542724609375,11380,14.92,0.36290696263313293,68,169175,0.001
169425,2473,70.50296064000001,-34.95654296875,11390,14.91,0.03079412691295147,68,169324,0.001
169573,2475,70.50380158000002,-37.20952224731445,11400,14.91,0.3481850028038025,68,169472,0.001
169722,2477,70.50779048,-36.74858856201172,11410,14.91,0.16022247076034546,68,169621,0.001
169871,2479,70.46009287999999,-37.58357238769531,11420,14.9,0.2834484875202179,68,169770,0.001
170019,2482,70.41806356,-36.345672607421875,11430,14.89,0.2911461591720581,68,169918,0.001
170167,2484,70.32362121,-37.91893005371094,11440,14.87,0.0178977083414793,68,170066,0.001
170315,2486,70.32293331,-37.32002258300781,11450,14.87,0.09030482918024063,68,170214,0.001
170464,2488,70.32370412,-35.30433654785156,11460,14.87,0.1638999581336975,68,170363,0.001
170612,2490,70.27048947000002,-36.88458251953125,11470,14.86,0.08998823165893555,68,170511,0.001
170760,2492,70.17030772999999,-34.70008850097656,11480,14.84,0.15164116024971008,68,170659,0.001
170909,2494,70.17577891,-37.11009216308594,11490,14.84,0.158634752035141,68,170808,0.001
171056,2497,70.12297835,-34.892425537109375,11500,14.83,0.22235193848609924,68,170955,0.001
171204,2499,70.07508678,-37.580726623535156,11510,14.82,0.21273472905158997,68,171103,0.001
171353,2501,70.06943785,-35.972145080566406,11520,14.82,0.15425290167331696,68,171252,0.001
171503,2503,70.15904554999999,-36.316165924072266,11530,14.84,0.2861073613166809,68,171402,0.001
171652,2505,70.21087879000001,-34.10247039794922,11540,14.85,0.23023980855941772,68,171551,0.001
171800,2507,70.21211281,-35.12163543701172,11550,14.85,0.17690333724021912,68,171699,0.001
171950,2509,70.25544572999999,-36.15875244140625,11560,14.86,0.08491583168506622,68,171849,0.001
172100,2512,70.35201395999998,-37.021240234375,11570,14.88,0.036606475710868835,68,171999,0.001
172248,2514,70.34789468999999,-37.73426818847656,11580,14.88,0.15842421352863312,68,172147,0.001
172395,2516,70.25472113,-38.01275634765625,11590,14.86,0.04757490009069443,68,172294,0.001
172543,2518,70.30721989,-35.875640869140625,11600,14.87,0.21211077272891998,68,172442,0.001
172693,2520,70.41541768999998,-37.002220153808594,11610,14.89,0.0977308452129364,68,172592,0.001
172843,2522,70.45872455,-36.87914276123047,11620,14.9,0.03036116622388363,68,172742,0.001
172993,2524,70.4624256,-36.463382720947266,11630,14.9,0.09058335423469543,68,172892,0.001
173140,2526,70.36628039,-36.25229263305664,11640,14.88,0.24785582721233368,68,173039,0.001
173288,2528,70.36467151000002,-35.38048553466797,11650,14.88,0.18131639063358307,68,173187,0.001
173435,2530,70.23075777999999,-36.029815673828125,11660,14.85,0.12856248021125793,68,173334,0.001
173583,2532,70.13315537,-35.51008224487305,11670,14.83,0.24650271236896515,68,173482,0.001
173731,2535,70.13255659,-36.24500274658203,11680,14.83,0.09269512444734573,68,173630,0.001
173881,2537,70.27172354999999,-33.317787170410156,11690,14.86,0.09073719382286072,68,173780,0.001
174029,2539,70.27275903,-34.243770599365234,11700,14.86,0.35302966833114624,68,173928,0.001
174178,2541,70.21408618999999,-33.72661590576172,11710,14.85,0.111928790807724,68,174077,0.001
174326,2543,70.12457017,-36.714942932128906,11720,14.83,0.16024106740951538,68,174225,0.001
174476,2546,70.12477211,-35.93490219116211,11730,14.83,0.4085554778575897,68,174375,0.001
174624,2548,70.17141457,-35.24059295654297,11740,14.84,0.17541535198688507,68,174523,0.001
174771,2550,70.115325,-35.98170852661133,11750,14.83,0.15915486216545105,68,174670,0.001
174919,2552,70.16498227999999,-35.481300354003906,11760,14.84,0.08766409009695053,68,174818,0.001
175067,2554,70.17127857999999,-36.42707061767578,11770,14.84,0.22157664597034454,68,174966,0.001
175215,2556,70.17843871999999,-36.40092086791992,11780,14.84,0.014515779912471771,68,175114,0.001
175363,2559,70.08431157000001,-36.8105354309082,11790,14.82,0.034250080585479736,68,175262,0.001
175513,2561,70.17233564,-35.553489685058594,11800,14.84,0.3746161460876465,68,175412,0.001
175659,2563,70.03320117,-37.27714920043945,11810,14.81,0.2165612280368805,68,175558,0.001
175808,2565,70.08972443000002,-35.757179260253906,11820,14.82,0.36640483140945435,68,175707,0.001
175954,2567,69.9076241,-35.50544738769531,11830,14.78,0.298246294260025,68,175853,0.001
176103,2569,69.95229737,-34.741737365722656,11840,14.79,0.5550158023834229,68,176002,0.001
176251,2572,70.00446987999999,-33.84505081176758,11850,14.8,0.22784660756587982,68,176150,0.001
176400,2574,70.04542902999998,-36.7780876159668,11860,14.81,0.22589519619941711,68,176299,0.001
176549,2576,70.08470980999999,-34.59635925292969,11870,14.82,0.022881217300891876,68,176448,0.001
176698,2578,70.13252057,-36.67321014404297,11880,14.83,0.16628038883209229,68,176597,0.001
176847,2580,70.18339730999999,-36.34014129638672,11890,14.84,0.22361841797828674,68,176746,0.001
176997,2582,70.19012043,-36.72614288330078,11900,14.84,0.14150486886501312,68,176896,0.001
177147,2584,70.37400646,-37.872230529785156,11910,14.88,0.2144714891910553,68,177046,0.001
177295,2586,70.32040639,-33.71022033691406,11920,14.87,0.106291264295578,68,177194,0.001
177444,2589,70.45874665,-36.82212829589844,11930,14.9,0.1704108715057373,68,177343,0.001
177594,2591,70.50839954,-37.360008239746094,11940,14.91,0.026710234582424164,68,177493,0.001
177742,2593,70.50297308,-36.15595245361328,11950,14.91,0.16873501241207123,68,177641,0.001
177891,2595,70.50403014,-37.593055725097656,11960,14.91,0.27452296018600464,68,177790,0.001
178038,2597,70.41112512999999,-34.9983024597168,11970,14.89,0.30028340220451355,68,177937,0.001
178186,2599,70.35587184,-36.39436340332031,11980,14.88,0.3566788136959076,68,178085,0.001
178335,2601,70.35011234,-36.895111083984375,11990,14.88,0.18279317021369934,68,178234,0.001
178482,2604,70.20611085,-35.746192932128906,12000,14.85,0.15960609912872314,68,178381,0.001
178631,2606,70.16322966,-36.984134674072266,12010,14.84,0.1458161324262619,68,178530,0.001
178780,2608,70.20643121,-37.74216842651367,12020,14.85,0.21404580771923065,68,178679,0.001
178929,2610,70.20326933,-36.79731369018555,12030,14.85,0.08632996678352356,68,178828,0.001
179078,2612,70.14961046,-37.92337417602539,12040,14.84,0.21645456552505493,68,178977,0.001
179227,2614,70.1922621,-35.54446792602539,12050,14.85,0.2862028479576111,68,179126,0.001
179376,2617,70.18233987,-37.074127197265625,12060,14.85,0.22275599837303162,68,179275,0.001
179524,2619,70.22915085000001,-35.49641418457031,12070,14.86,0.3475033640861511,68,179423,0.001
179672,2621,70.23710788,-35.54273986816406,12080,14.86,0.0847480297088623,68,179571,0.001
179821,2623,70.24081053,-34.69227981567383,12090,14.86,0.2848210334777832,68,179720,0.001
179970,2625,70.33542524,-35.6375732421875,12100,14.88,0.027511175721883774,68,179869,0.001
180120,2627,70.38171428000001,-38.0694580078125,12110,14.89,0.2716415524482727,68,180019,0.001
180268,2629,70.3335899,-37.67795944213867,12120,14.88,0.01866019144654274,68,180167,0.001
180418,2632,70.3821478,-33.53173065185547,12130,14.89,0.43011385202407837,68,180317,0.001
180567,2634,70.38445247,-35.70111846923828,12140,14.89,0.38164547085762024,68,180466,0.001
180716,2636,70.39574676999999,-35.21576690673828,12150,14.89,0.2239547073841095,68,180615,0.001
180864,2638,70.34517031000001,-39.16618347167969,12160,14.88,0.08230005204677582,68,180763,0.001
181012,2640,70.35490805,-34.82695007324219,12170,14.88,0.15809284150600433,68,180911,0.001
181160,2642,70.34742464,-35.74769973754883,12180,14.88,0.1550733745098114,68,181059,0.001
181309,2644,70.34585694,-32.73992919921875,12190,14.88,0.230941042304039,68,181208,0.001
181457,2646,70.29968231000001,-36.31330108642578,12200,14.87,0.22367888689041138,68,181356,0.001
181607,2649,70.29892144,-36.28841018676758,12210,14.87,0.12069155275821686,68,181506,0.001
181755,2651,70.30586492,-36.51933670043945,12220,14.87,0.14271709322929382,68,181654,0.001
181902,2653,70.16475484,-37.74814987182617,12230,14.84,0.22534675896167755,68,181801,0.001
182050,2655,70.12175613000001,-37.00829315185547,12240,14.83,0.023411180824041367,68,181949,0.001
182200,2657,70.16847381000001,-33.64623260498047,12250,14.84,0.16330979764461517,68,182099,0.001
182350,2660,70.27839902,-36.49072265625,12260,14.86,0.22738409042358398,68,182249,0.001
182500,2662,70.36967874000001,-35.4688835144043,12270,14.88,0.2988038659095764,68,182399,0.001
182649,2664,70.42261363,-35.34265899658203,12280,14.89,0.09728357195854187,68,182548,0.001
182798,2666,70.41592606,-35.36255645751953,12290,14.89,0.12126030027866364,68,182697,0.001
182948,2668,70.51284404,-37.02826690673828,12300,14.91,0.1535881906747818,68,182847,0.001
183097,2670,70.46731398,-35.928043365478516,12310,14.9,0.15097971260547638,68,182996,0.001
183244,2673,70.41887908,-37.014801025390625,12320,14.89,0.1592767983675003,68,183143,0.001
183393,2675,70.50104781,-36.026573181152344,12330,14.91,0.18167153000831604,68,183292,0.001
183542,2677,70.54770570000001,-35.286460876464844,12340,14.92,0.15234774351119995,68,183441,0.001
183688,2679,70.35643793,-35.26253890991211,12350,14.88,0.16392751038074493,68,183587,0.001
183836,2681,70.25459862000001,-33.16972351074219,12360,14.86,0.1698775291442871,68,183735,0.001
183984,2683,70.16079755000001,-35.596805572509766,12370,14.84,0.2848997414112091,68,183883,0.001
184133,2686,70.15711732,-35.60332489013672,12380,14.84,0.08990780264139175,68,184032,0.001
184282,2688,70.16283348,-37.795570373535156,12390,14.84,0.1741161346435547,68,184181,0.001
184432,2690,70.15295373,-35.189842224121094,12400,14.84,0.17215920984745026,68,184331,0.001
184581,2692,70.15283722,-36.413089752197266,12410,14.84,0.09271618723869324,68,184480,0.001
184728,2694,70.14766109000001,-35.24220275878906,12420,14.84,0.15185625851154327,68,184627,0.001
184878,2696,70.20373641,-35.706424713134766,12430,14.85,0.09245537221431732,68,184777,0.001
185028,2699,70.24915078999999,-36.186317443847656,12440,14.86,0.2103208303451538,68,184927,0.001
185175,2701,70.29494475999999,-35.88953399658203,12450,14.87,0.2920129597187042,68,185074,0.001
185325,2703,70.38935335000001,-36.618988037109375,12460,14.89,0.15411905944347382,68,185224,0.001
185475,2705,70.48097096000001,-36.32978820800781,12470,14.91,0.026688173413276672,68,185374,0.001
185625,2708,70.52782927,-36.00069046020508,12480,14.92,0.30799466371536255,68,185524,0.001
185775,2710,70.57593319,-32.95038604736328,12490,14.93,0.17112958431243896,68,185674,0.001
185924,2712,70.53166816999999,-34.562747955322266,12500,14.92,0.23818795382976532,68,185823,0.001
186074,2714,70.58413028999999,-35.70494079589844,12510,14.93,0.16062188148498535,68,185973,0.001
186224,2716,70.72651189999999,-36.299190521240234,12520,14.96,0.09459687769412994,68,186123,0.001
186372,2718,70.63468755,-35.99128723144531,12530,14.94,0.09343466907739639,68,186271,0.001
186521,2720,70.58736637,-35.49694061279297,12540,14.93,0.26548412442207336,68,186420,0.001
186669,2723,70.63540041,-36.305503845214844,12550,14.94,0.42188146710395813,68,186568,0.001
186817,2725,70.54643992999999,-36.64684295654297,12560,14.92,0.17168451845645905,68,186716,0.001
186966,2727,70.50131148,-35.62314224243164,12570,14.91,0.16701829433441162,68,186865,0.001
187114,2729,70.41143219,-36.436302185058594,12580,14.89,0.15921998023986816,68,187013,0.001
187261,2731,70.27001396,-35.835174560546875,12590,14.86,0.0949472188949585,68,187160,0.001
187410,2733,70.26798933,-33.6400146484375,12600,14.86,0.16284409165382385,68,187309,0.001
187558,2735,70.16852451,-36.809329986572266,12610,14.84,0.09983744472265244,68,187457,0.001
187707,2738,70.12297022,-36.5694465637207,12620,14.83,0.1473488211631775,68,187606,0.001
187857,2740,70.21345074,-33.89519500732422,12630,14.85,0.2324601411819458,68,187756,0.001
188006,2742,70.2110633,-35.39818572998047,12640,14.85,0.15969334542751312,68,187905,0.001
188154,2744,70.21595188,-35.881591796875,12650,14.85,0.22295820713043213,68,188053,0.001
188303,2746,70.25428596,-35.54674530029297,12660,14.86,0.16180278360843658,68,188202,0.001
188450,2749,70.15639713000002,-35.609989166259766,12670,14.84,0.09566359966993332,68,188349,0.001
188599,2751,70.19916717000001,-36.34457778930664,12680,14.85,0.21485741436481476,68,188498,0.001
188748,2753,70.29207914,-37.12160873413086,12690,14.87,0.014492489397525787,68,188647,0.001
188898,2755,70.34401682999999,-35.52689743041992,12700,14.88,0.27608174085617065,68,188797,0.001
189048,2757,70.43761378,-35.078460693359375,12710,14.9,0.17315852642059326,68,188947,0.001
189197,2759,70.43914201,-35.24604797363281,12720,14.9,0.2704223096370697,68,189096,0.001
189345,2761,70.34155494999999,-34.37352752685547,12730,14.88,0.21933680772781372,68,189244,0.001
189493,2763,70.29246323000002,-34.585472106933594,12740,14.87,0.08166509121656418,68,189392,0.001
189642,2766,70.33601098,-36.41305160522461,12750,14.88,0.2233443409204483,68,189541,0.001
189791,2768,70.34057290000001,-35.68345260620117,12760,14.88,0.10297782719135284,68,189690,0.001
189938,2770,70.33020284,-36.313087463378906,12770,14.88,0.08676549047231674,68,189837,0.001
190085,2772,70.23811774,-37.00186538696289,12780,14.86,0.03270695358514786,68,189984,0.001
190235,2774,70.29127187999998,-34.60923767089844,12790,14.87,0.031931787729263306,68,190134,0.001
190383,2776,70.19433710999999,-37.379920959472656,12800,14.85,0.2768254280090332,68,190282,0.001
190533,2778,70.20017335,-37.53623962402344,12810,14.85,0.14979569613933563,68,190432,0.001
190683,2781,70.24945574,-35.22597122192383,12820,14.86,0.15400651097297668,68,190582,0.001
190832,2783,70.30121047,-35.16287612915039,12830,14.87,0.14932119846343994,68,190731,0.001
190981,2785,70.34825092,-35.583221435546875,12840,14.88,0.22895042598247528,68,190880,0.001
191131,2787,70.39230957,-35.302398681640625,12850,14.89,0.2854157090187073,68,191030,0.001
191278,2789,70.30345528999999,-34.728424072265625,12860,14.87,0.1627674102783203,68,191177,0.001
191428,2791,70.46116404,-36.37163162231445,12870,14.9,0.09455215185880661,68,191327,0.001
191578,2793,70.59786052,-37.448463439941406,12880,14.93,0.08769181370735168,68,191477,0.001
191726,2795,70.49991338,-37.225669860839844,12890,14.91,0.16274294257164001,68,191625,0.001
191875,2797,70.55011841000001,-36.915889739990234,12900,14.92,0.1647859811782837,68,191774,0.001
192023,2800,70.44297247,-32.79344177246094,12910,14.9,0.10107371211051941,68,191922,0.001
192173,2802,70.43650438,-35.33336639404297,12920,14.9,0.15485194325447083,68,192072,0.001
192322,2804,70.42657906,-37.13006591796875,12930,14.9,0.22211703658103943,68,192221,0.001
192471,2806,70.4278193,-35.57350158691406,12940,14.9,0.07982931286096573,68,192370,0.001
192620,2808,70.38608626999999,-35.65888214111328,12950,14.89,0.01797962188720703,68,192519,0.001
192769,2811,70.47719201999999,-36.71437072753906,12960,14.91,0.22559501230716705,68,192668,0.001
192919,2813,70.47481266000001,-35.519710540771484,12970,14.91,0.08405257761478424,68,192818,0.001
193067,2815,70.39055298,-37.187644958496094,12980,14.89,0.02521851286292076,68,192966,0.001
193216,2817,70.43838673,-36.05126953125,12990,14.9,0.021510249003767967,68,193115,0.001
193364,2819,70.3862071,-35.223960876464844,13000,14.89,0.15266501903533936,68,193263,0.001
193512,2821,70.39467612,-37.426734924316406,13010,14.89,0.14610324800014496,68,193411,0.001
193661,2823,70.34990298999999,-35.64688491821289,13020,14.88,0.029896821826696396,68,193560,0.001
193807,2826,70.22206303,-36.908565521240234,13030,14.85,0.09815549850463867,68,193706,0.001
193956,2828,70.22158448999998,-36.29160690307617,13040,14.85,0.3511804938316345,68,193855,0.001
194104,2830,70.16940489999999,-38.36791229248047,13050,14.84,0.29050707817077637,68,194003,0.001
194252,2832,70.12182827999999,-36.758392333984375,13060,14.83,0.26991891860961914,68,194151,0.001
194401,2834,70.07579661,-36.48640060424805,13070,14.82,0.109483502805233,68,194300,0.001
194551,2837,70.16863329,-35.85077667236328,13080,14.84,0.09970077872276306,68,194450,0.001
194700,2839,70.16302916000001,-36.49732208251953,13090,14.84,0.0333869494497776,68,194599,0.001
194847,2841,70.11795692,-35.85013961791992,13100,14.83,0.08872684091329575,68,194746,0.001
194996,2843,70.16464454,-34.31190490722656,13110,14.84,0.3397734761238098,68,194895,0.001
195145,2845,70.16762239999998,-34.865230560302734,13120,14.84,0.1552237868309021,68,195044,0.001
195294,2847,70.30323229,-36.64990997314453,13130,14.87,0.16599373519420624,68,195193,0.001
195444,2849,70.35190882,-34.9394645690918,13140,14.88,0.2880851626396179,68,195343,0.001
195592,2851,70.35436541,-36.579551696777344,13150,14.88,0.3238075077533722,68,195491,0.001
195741,2853,70.39832086999999,-36.088687896728516,13160,14.89,0.0935436338186264,68,195640,0.001
195891,2856,70.44287507000001,-35.249752044677734,13170,14.9,0.22334608435630798,68,195790,0.001
196039,2858,70.34390627,-35.052398681640625,13180,14.88,0.2805415391921997,68,195938,0.001
196187,2860,70.30042128999999,-35.76779556274414,13190,14.87,0.4913041889667511,68,196086,0.001
196336,2862,70.38879865,-36.771575927734375,13200,14.89,0.16484060883522034,68,196235,0.001
196486,2864,70.43526718,-37.20620346069336,13210,14.9,0.1821717917919159,68,196385,0.001
196636,2866,70.48215114,-34.200721740722656,13220,14.91,0.17034214735031128,68,196535,0.001
196784,2868,70.43552729,-37.16681671142578,13230,14.9,0.16434085369110107,68,196683,0.001
196933,2871,70.38641491,-37.05771255493164,13240,14.89,0.02112281508743763,68,196832,0.001
197079,2873,70.28879474,-36.98890686035156,13250,14.87,0.20685094594955444,68,196978,0.001
197229,2875,70.33532682,-35.83113098144531,13260,14.88,0.09857472777366638,68,197128,0.001
197377,2877,70.23653680000001,-33.85856628417969,13270,14.86,0.45283812284469604,68,197276,0.001
197526,2879,70.28948297,-37.67196273803711,13280,14.87,0.019950363785028458,68,197425,0.001
197672,2881,70.19419889000001,-36.53010940551758,13290,14.85,0.15858584642410278,68,197571,0.001
197822,2883,70.25460548,-35.709407806396484,13300,14.86,0.08795107156038284,68,197721,0.001
197970,2885,70.16517492,-35.02518844604492,13310,14.84,0.35716962814331055,68,197869,0.001
198119,2888,70.11994229999999,-35.385292053222656,13320,14.83,0.08888513594865799,68,198018,0.001
198269,2890,70.20938049,-35.42578887939453,13330,14.85,0.22875037789344788,68,198168,0.001
198418,2892,70.21326497999999,-35.21000289916992,13340,14.85,0.09427843987941742,68,198317,0.001
198567,2894,70.35967217000001,-33.166595458984375,13350,14.88,0.09813271462917328,68,198466,0.001
198716,2896,70.31216506000001,-35.274959564208984,13360,14.87,0.08811236917972565,68,198615,0.001
198866,2898,70.41012143,-33.87895202636719,13370,14.89,0.15803726017475128,68,198765,0.001
199014,2900,70.35540358,-35.120113372802734,13380,14.88,0.22564640641212463,68,198913,0.001
199163,2903,70.4935444,-35.94572448730469,13390,14.91,0.15678535401821136,68,199062,0.001
199312,2905,70.43716861,-35.6256217956543,13400,14.9,0.16557170450687408,68,199211,0.001
199461,2907,70.48312449,-36.73959732055664,13410,14.91,0.09090586006641388,68,199360,0.001
199610,2909,70.48140473999999,-35.599082946777344,13420,14.91,0.09339506924152374,68,199509,0.001
199758,2911,70.39786727,-37.31398010253906,13430,14.89,0.1504104733467102,68,199657,0.001
199907,2913,70.39662553000001,-36.66307830810547,13440,14.89,0.35206520557403564,68,199806,0.001
200056,2915,70.39036271,-35.19624328613281,13450,14.89,0.06628942489624023,68,199955,0.001
200204,2918,70.33990374,-36.28486251831055,13460,14.88,0.28361913561820984,68,200103,0.001
200354,2920,70.33534508999998,-35.64360809326172,13470,14.88,0.1504509150981903,68,200253,0.001
200501,2922,70.28469236,-34.32600402832031,13480,14.87,0.018565937876701355,68,200400,0.001
200650,2924,70.29123435000001,-35.19199752807617,13490,14.87,0.22857439517974854,68,200549,0.001
200798,2926,70.2460693,-36.14073944091797,13500,14.86,0.02952733263373375,68,200697,0.001
200946,2928,70.19452179000001,-37.927589416503906,13510,14.85,0.16515599191188812,68,200845,0.001
201095,2930,70.19113282,-36.42506790161133,13520,14.85,0.220157191157341,68,200994,0.001
201245,2932,70.2786408,-35.830039978027344,13530,14.87,0.08256419003009796,68,201144,0.001
201395,2935,70.32537466999999,-35.13533401489258,13540,14.88,0.02018270641565323,68,201294,0.001
201543,2937,70.28163291000001,-35.20448303222656,13550,14.87,0.09839729964733124,68,201442,0.001
201693,2939,70.38258945000001,-34.54291915893555,13560,14.89,0.24332863092422485,68,201592,0.001
201841,2941,70.29123348,-35.613224029541016,13570,14.87,0.17246010899543762,68,201740,0.001
201990,2943,70.38941286000001,-34.91655731201172,13580,14.89,0.33787280321121216,68,201889,0.001
202138,2945,70.33649369000001,-33.80302047729492,13590,14.88,0.18896882236003876,68,202037,0.001
202284,2947,70.24618067,-34.84743118286133,13600,14.86,0.2902829647064209,68,202183,0.001
202433,2950,70.29902332,-36.776973724365234,13610,14.87,0.21800702810287476,68,202332,0.001
202580,2952,70.21383018,-36.457183837890625,13620,14.85,0.28949132561683655,68,202479,0.001
202729,2954,70.171065,-36.46135711669922,13630,14.84,0.021984916180372238,68,202628,0.001
202879,2956,70.17107576000001,-34.38923645019531,13640,14.84,0.2793278694152832,68,202778,0.001
203028,2958,70.22033299,-38.115116119384766,13650,14.85,0.15610146522521973,68,202927,0.001
203175,2960,70.07561510999999,-35.375633239746094,13660,14.82,0.08245544135570526,68,203074,0.001
203322,2963,70.02906471,-35.28453063964844,13670,14.81,0.4325644373893738,68,203221,0.001
203472,2965,70.08015427,-35.69891357421875,13680,14.82,0.15861988067626953,68,203371,0.001
